,0
167,"{'vehicle_id': 279, 'time_send': 333.2803200103823, 'time_enter': 350.387139152912, 'time_start': 350.387139152912, 'SOC_end': 100.0, 'SOC_send': 95.15956248183582, 'lat': 52.50106683361423, 'long': 13.467486308576765, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 74, 'CS_position': 86, 'distance': 7.553409571264851}"
168,"{'vehicle_id': 21, 'time_send': 97.42266972958832, 'time_enter': 106.11509455067458, 'time_start': 106.11509455067458, 'SOC_end': 100.0, 'SOC_send': 48.11546605408233, 'lat': 52.514227159291956, 'long': 13.261933170482829, 'v_hex': '871f1d482ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 35, 'CS_position': 52, 'distance': 3.3462124105431315}"
169,"{'vehicle_id': 125, 'time_send': 251.0509491898364, 'time_enter': 259.2990266011892, 'time_start': 259.2990266011892, 'SOC_end': 100.0, 'SOC_send': 94.61689637361823, 'lat': 52.54370187966358, 'long': 13.430419317531825, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 3.1240387056764103}"
170,"{'vehicle_id': 218, 'time_send': 180.11300000000014, 'time_enter': 185.73655203155352, 'time_start': 185.73655203155352, 'SOC_end': 100.0, 'SOC_send': 99.27528959368932, 'lat': 52.545142969232856, 'long': 13.443128260502606, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 1.811776015776687}"
171,"{'vehicle_id': 17, 'time_send': 314.19159496926176, 'time_enter': 318.90042129908056, 'time_start': 318.90042129908056, 'SOC_end': 100.0, 'SOC_send': 84.98336289507867, 'lat': 52.56629336923134, 'long': 13.415012404315323, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.3544131649094102}"
172,"{'vehicle_id': 80, 'time_send': 276.1975539222716, 'time_enter': 281.0406531232127, 'time_start': 281.0406531232127, 'SOC_end': 100.0, 'SOC_send': 89.84756183068777, 'lat': 52.47149712829351, 'long': 13.346030150503182, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.4215496004705512}"
173,"{'vehicle_id': 172, 'time_send': 170.0036577873297, 'time_enter': 185.39629375700974, 'time_start': 185.39629375700974, 'SOC_end': 100.0, 'SOC_send': 89.99926844253406, 'lat': 52.39065643932047, 'long': 13.54206554173861, 'v_hex': '871f18b0bffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 10, 'CS_position': 11, 'distance': 6.696317984840028}"
174,"{'vehicle_id': 6, 'time_send': 241.38606736131035, 'time_enter': 248.97920648476148, 'time_start': 248.97920648476148, 'SOC_end': 100.0, 'SOC_send': 87.79835664481921, 'lat': 52.50566938455653, 'long': 13.347670162209084, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.7965695617255646}"
175,"{'vehicle_id': 242, 'time_send': 232.74834403898544, 'time_enter': 235.98139834831804, 'time_start': 235.98139834831804, 'SOC_end': 100.0, 'SOC_send': 97.66693500255154, 'lat': 52.55854219294286, 'long': 13.411952407983243, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 0.6165271546662954}"
176,"{'vehicle_id': 144, 'time_send': 307.1712751870034, 'time_enter': 315.0482271335449, 'time_start': None, 'SOC_end': 91.86564416698033, 'SOC_send': 93.04103455628864, 'lat': 52.49545015617156, 'long': 13.313971462148423, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 2.9384759732707564}"
177,"{'vehicle_id': 14, 'time_send': 221.9297647110522, 'time_enter': 227.15944306262134, 'time_start': 227.15944306262134, 'SOC_end': 100.0, 'SOC_send': 86.35978795835356, 'lat': 52.5537847873544, 'long': 13.41849361753116, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.6148391757845721}"
178,"{'vehicle_id': 254, 'time_send': 75.4762334386209, 'time_enter': 80.15808628253164, 'time_start': 80.15808628253164, 'SOC_end': 100.0, 'SOC_send': 64.70475331227583, 'lat': 52.43655927392124, 'long': 13.51834536347551, 'v_hex': '871f18b0dffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 11, 'CS_position': 11, 'distance': 1.340926421955371}"
179,"{'vehicle_id': 138, 'time_send': 289.61891742812116, 'time_enter': 294.46637713111556, 'time_start': 300.47525644944636, 'SOC_end': 100.0, 'SOC_send': 65.21754882624813, 'lat': 52.55166804421713, 'long': 13.404151413746357, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.4237298514971892}"
180,"{'vehicle_id': 291, 'time_send': 372.8947838754149, 'time_enter': 380.12893814043775, 'time_start': 380.12893814043775, 'SOC_end': 100.0, 'SOC_send': 97.02104322491702, 'lat': 52.53950429797562, 'long': 13.421397363209367, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 2.61707713251145}"
181,"{'vehicle_id': 47, 'time_send': 168.89969001031392, 'time_enter': 172.8217210267719, 'time_start': 172.8217210267719, 'SOC_end': 100.0, 'SOC_send': 60.02006199793721, 'lat': 52.52499355468531, 'long': 13.303139836294148, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 0.9610155082289991}"
182,"{'vehicle_id': 48, 'time_send': 311.63983523155963, 'time_enter': 317.63750920917755, 'time_start': None, 'SOC_end': 91.17080631015757, 'SOC_send': 91.97034110568116, 'lat': 52.50469429815268, 'long': 13.454198899635738, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 1.9988369888089668}"
183,"{'vehicle_id': 18, 'time_send': 242.00421366158133, 'time_enter': 246.245786263294, 'time_start': 246.245786263294, 'SOC_end': 100.0, 'SOC_send': 96.39915726768373, 'lat': 52.45578311362357, 'long': 13.33383507450779, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 1.1207863008563435}"
184,"{'vehicle_id': 152, 'time_send': 312.8216228081102, 'time_enter': 324.64702420544756, 'time_start': 324.64702420544756, 'SOC_end': 100.0, 'SOC_send': 84.13018342709711, 'lat': 52.504728086743455, 'long': 13.191115797540599, 'v_hex': '871f1d494ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 47, 'CS_position': 65, 'distance': 4.912700698668672}"
185,"{'vehicle_id': 283, 'time_send': 378.6314661775708, 'time_enter': 382.79165211724995, 'time_start': 382.79165211724995, 'SOC_end': 100.0, 'SOC_send': 97.47370676448584, 'lat': 52.506736772725944, 'long': 13.281764521555157, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.0800929698395763}"
186,"{'vehicle_id': 146, 'time_send': 276.0018466358174, 'time_enter': 285.8214690766639, 'time_start': 285.8214690766639, 'SOC_end': 100.0, 'SOC_send': 93.59963067283651, 'lat': 52.452948834045216, 'long': 13.452050573714905, 'v_hex': '871f18b2effffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 23, 'CS_position': 15, 'distance': 3.9098112204232516}"
187,"{'vehicle_id': 199, 'time_send': 148.04740257804872, 'time_enter': 175.02137620036916, 'time_start': 175.02137620036916, 'SOC_end': 100.0, 'SOC_send': 63.39051948439025, 'lat': 52.407089671074495, 'long': 13.170828980202426, 'v_hex': '871f18840ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 1, 'CS_position': 3, 'distance': 12.486986811160218}"
188,"{'vehicle_id': 114, 'time_send': 101.61237188211965, 'time_enter': 108.36897375095856, 'time_start': 109.33501229304994, 'SOC_end': 100.0, 'SOC_send': 61.04342616828667, 'lat': 52.49928525665838, 'long': 13.411765514191654, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.378300934419458}"
189,"{'vehicle_id': 257, 'time_send': 172.56100387110266, 'time_enter': 186.57864193316797, 'time_start': 192.47317880077682, 'SOC_end': 100.0, 'SOC_send': 52.11841886020364, 'lat': 52.52210656098474, 'long': 13.482958074196423, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 76, 'CS_position': 73, 'distance': 6.00881903103266}"
190,"{'vehicle_id': 141, 'time_send': 179.4255973589621, 'time_enter': 189.35506904791006, 'time_start': 189.35506904791006, 'SOC_end': 100.0, 'SOC_send': 64.94859822245118, 'lat': 52.52315643876018, 'long': 13.470699217453394, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 3.964735844473974}"
191,"{'vehicle_id': 16, 'time_send': 202.02064140574632, 'time_enter': 221.24788412350284, 'time_start': 221.24788412350284, 'SOC_end': 100.0, 'SOC_send': 42.29037970756989, 'lat': 52.49052806697721, 'long': 13.478564259804678, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 74, 'CS_position': 15, 'distance': 8.613621358878266}"
192,"{'vehicle_id': 167, 'time_send': 420.2509999999989, 'time_enter': 423.9106478965097, 'time_start': None, 'SOC_end': 99.33614084139566, 'SOC_send': 99.66807042069783, 'lat': 52.458189714327276, 'long': 13.40638095754575, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 0.829823948255423}"
193,"{'vehicle_id': 28, 'time_send': 383.239276667181, 'time_enter': 391.1548869943732, 'time_start': 391.1548869943732, 'SOC_end': 100.0, 'SOC_send': 95.38899375784717, 'lat': 52.53284482010321, 'long': 13.441641308429364, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 2.9578051635960976}"
194,"{'vehicle_id': 90, 'time_send': 101.71108862201244, 'time_enter': 113.92800343899245, 'time_start': 113.92800343899245, 'SOC_end': 100.0, 'SOC_send': 42.857782275597515, 'lat': 52.544401826983055, 'long': 13.448850948181747, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 86, 'CS_position': 40, 'distance': 5.108457408490008}"
195,"{'vehicle_id': 128, 'time_send': 301.08482653646206, 'time_enter': 309.34228567350476, 'time_start': 309.34228567350476, 'SOC_end': 100.0, 'SOC_send': 95.78303469270759, 'lat': 52.45501957908218, 'long': 13.343831791109341, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.128729568521341}"
196,"{'vehicle_id': 275, 'time_send': 180.1250000000002, 'time_enter': 193.76834185320934, 'time_start': 200.29565951322792, 'SOC_end': 100.0, 'SOC_send': 68.14662605098357, 'lat': 52.43755894869028, 'long': 13.461660211285903, 'v_hex': '871f18b2affffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 20, 'CS_position': 15, 'distance': 5.8216709266045745}"
197,"{'vehicle_id': 273, 'time_send': 399.86812586402635, 'time_enter': 409.12387352376203, 'time_start': 409.12387352376203, 'SOC_end': 100.0, 'SOC_send': 96.9976790011929, 'lat': 52.53913808723918, 'long': 13.380989230988435, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 3.627873829867835}"
198,"{'vehicle_id': 85, 'time_send': 300.19000000000034, 'time_enter': 304.69785506411915, 'time_start': 308.3728273403506, 'SOC_end': 100.0, 'SOC_send': 49.49842898717624, 'lat': 52.533196377354294, 'long': 13.410660565063106, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2539275320593943}"
199,"{'vehicle_id': 11, 'time_send': 425.61354969939265, 'time_enter': 432.67551207583836, 'time_start': 432.67551207583836, 'SOC_end': 100.0, 'SOC_send': 96.87335466238764, 'lat': 52.5135882604592, 'long': 13.359584265597922, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.530981188222865}"
200,"{'vehicle_id': 84, 'time_send': 423.82424766955, 'time_enter': 429.90282295465835, 'time_start': 429.90282295465835, 'SOC_end': 100.0, 'SOC_send': 88.80102603958622, 'lat': 52.50130334118374, 'long': 13.431593346208977, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.0392876425541773}"
201,"{'vehicle_id': 102, 'time_send': 280.80280531057554, 'time_enter': 290.70262709116435, 'time_start': 290.70262709116435, 'SOC_end': 100.0, 'SOC_send': 97.03550354015105, 'lat': 52.5229787819367, 'long': 13.45288979380393, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 3.9499108902943916}"
202,"{'vehicle_id': 284, 'time_send': 300.2129999999998, 'time_enter': 303.356479130009, 'time_start': 303.6019141212119, 'SOC_end': 100.0, 'SOC_send': 99.77130417399816, 'lat': 52.55649329337781, 'long': 13.341129549767038, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 0.5717395650046039}"
203,"{'vehicle_id': 244, 'time_send': 238.96516657314868, 'time_enter': 257.95331087388627, 'time_start': 257.95331087388627, 'SOC_end': 100.0, 'SOC_send': 61.64844092961093, 'lat': 52.431009038327105, 'long': 13.41152027792364, 'v_hex': '871f18b04ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 7, 'CS_position': 18, 'distance': 8.494072150368797}"
204,"{'vehicle_id': 33, 'time_send': 402.64479689642116, 'time_enter': 412.37008504377826, 'time_start': 412.37008504377826, 'SOC_end': 100.0, 'SOC_send': 94.83131585460842, 'lat': 52.51330989069753, 'long': 13.377071684963775, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.8626440736785623}"
205,"{'vehicle_id': 3, 'time_send': 341.9053641160335, 'time_enter': 346.2407478121534, 'time_start': 346.2407478121534, 'SOC_end': 100.0, 'SOC_send': 97.24640415221472, 'lat': 52.476336591795196, 'long': 13.352598928287556, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.167691848059953}"
206,"{'vehicle_id': 155, 'time_send': 194.79999371823624, 'time_enter': 204.46509670096282, 'time_start': 204.46509670096282, 'SOC_end': 100.0, 'SOC_send': 59.99271730777561, 'lat': 52.54266171320521, 'long': 13.304695849244824, 'v_hex': '871f1d481ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 34, 'CS_position': 59, 'distance': 3.8325514913632834}"
207,"{'vehicle_id': 93, 'time_send': 311.7305054144261, 'time_enter': 319.3493458686891, 'time_start': 319.3493458686891, 'SOC_end': 100.0, 'SOC_send': 97.68137589253621, 'lat': 52.4679381719635, 'long': 13.331899254018682, 'v_hex': '871f1d49bffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 51, 'CS_position': 27, 'distance': 2.8094202271315125}"
208,"{'vehicle_id': 163, 'time_send': 264.3904489190299, 'time_enter': 280.03292646386603, 'time_start': 280.03292646386603, 'SOC_end': 100.0, 'SOC_send': 96.32191021619403, 'lat': 52.45476295726782, 'long': 13.421369546762222, 'v_hex': '871f18b23ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 15, 'CS_position': 18, 'distance': 6.821238772418074}"
209,"{'vehicle_id': 278, 'time_send': 294.8162125491067, 'time_enter': 307.1383311549847, 'time_start': None, 'SOC_end': 93.77233376900307, 'SOC_send': 95.83675749017867, 'lat': 52.52208050063312, 'long': 13.466553793714429, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 5.161059302939001}"
210,"{'vehicle_id': 287, 'time_send': 360.23999999999916, 'time_enter': 375.2346682058084, 'time_start': 375.2346682058084, 'SOC_end': 100.0, 'SOC_send': 70.49814312278431, 'lat': 52.42767011704319, 'long': 13.456132537950936, 'v_hex': '871f18b01ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 5, 'CS_position': 15, 'distance': 6.497334102904627}"
211,"{'vehicle_id': 248, 'time_send': 180.11900000000017, 'time_enter': 183.03598094825702, 'time_start': 183.03598094825702, 'SOC_end': 100.0, 'SOC_send': 99.81660381034862, 'lat': 52.562780400619566, 'long': 13.40559801541519, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 0.4584904741284246}"
212,"{'vehicle_id': 261, 'time_send': 456.29290250468716, 'time_enter': 463.3490214734674, 'time_start': None, 'SOC_end': 95.75767268072792, 'SOC_send': 96.76889647448398, 'lat': 52.451941761433424, 'long': 13.2970081764761, 'v_hex': '871f18b34ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 26, 'CS_position': 3, 'distance': 2.5280594843901385}"
213,"{'vehicle_id': 81, 'time_send': 275.2466470279094, 'time_enter': 283.4197433260693, 'time_start': 283.4197433260693, 'SOC_end': 100.0, 'SOC_send': 94.55067059441812, 'lat': 52.460044611914014, 'long': 13.384375874860325, 'v_hex': '871f18b22ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 14, 'CS_position': 18, 'distance': 3.086548149079972}"
214,"{'vehicle_id': 190, 'time_send': 423.44040433024185, 'time_enter': 429.30030309889327, 'time_start': 429.30030309889327, 'SOC_end': 100.0, 'SOC_send': 94.35573692182732, 'lat': 52.57123193992567, 'long': 13.401419281604381, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 58, 'CS_position': 88, 'distance': 1.9299493843257214}"
215,"{'vehicle_id': 9, 'time_send': 326.92758676395414, 'time_enter': 333.2630177970632, 'time_start': 338.0852901262691, 'SOC_end': 100.0, 'SOC_send': 46.61448264720918, 'lat': 52.485801867057155, 'long': 13.46413707814536, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 2.1677155165545274}"
216,"{'vehicle_id': 97, 'time_send': 421.8157415574349, 'time_enter': 428.5159419209695, 'time_start': 428.5159419209695, 'SOC_end': 100.0, 'SOC_send': 94.20815586251118, 'lat': 52.48306088586734, 'long': 13.348132369352934, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.350100181767309}"
217,"{'vehicle_id': 230, 'time_send': 445.8475915424359, 'time_enter': 454.8391946099224, 'time_start': None, 'SOC_end': 96.22822568028168, 'SOC_send': 97.62654629377897, 'lat': 52.49993656736745, 'long': 13.36067387775835, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 3.4958015337432324}"
218,"{'vehicle_id': 236, 'time_send': 311.34057643969055, 'time_enter': 321.9751018125061, 'time_start': 321.9751018125061, 'SOC_end': 100.0, 'SOC_send': 60.8577816448947, 'lat': 52.534625882643965, 'long': 13.398935160255876, 'v_hex': '871f1d48dffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 44, 'CS_position': 88, 'distance': 4.317262686407787}"
219,"{'vehicle_id': 169, 'time_send': 335.02544058051467, 'time_enter': 347.56377018502536, 'time_start': 356.9076254136014, 'SOC_end': 100.0, 'SOC_send': 86.22737266719656, 'lat': 52.467909054991054, 'long': 13.416873552354593, 'v_hex': '871f18b23ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 15, 'CS_position': 73, 'distance': 5.269164802255346}"
220,"{'vehicle_id': 116, 'time_send': 375.3832849250482, 'time_enter': 383.67430707281187, 'time_start': None, 'SOC_end': 95.08174239578625, 'SOC_send': 96.33994682533898, 'lat': 52.517354522295435, 'long': 13.368464072371706, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 3.1455110738818366}"
221,"{'vehicle_id': 147, 'time_send': 468.3057487226157, 'time_enter': 478.01486483439487, 'time_start': 478.01486483439487, 'SOC_end': 100.0, 'SOC_send': 97.53885025547686, 'lat': 52.5610001527734, 'long': 13.298746430177241, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 3.8545580558895836}"
222,"{'vehicle_id': 82, 'time_send': 148.36743110541232, 'time_enter': 154.9608865511733, 'time_start': 154.9608865511733, 'SOC_end': 100.0, 'SOC_send': 98.32651377891753, 'lat': 52.51854239858873, 'long': 13.360356945658221, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 2.2967277228804885}"
223,"{'vehicle_id': 2, 'time_send': 289.49180197230237, 'time_enter': 297.9801623053794, 'time_start': 297.9801623053794, 'SOC_end': 100.0, 'SOC_send': 94.16971002623737, 'lat': 52.53353918832241, 'long': 13.3632090589194, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 3.244180166538513}"
224,"{'vehicle_id': 188, 'time_send': 360.22699999999946, 'time_enter': 375.2216682058087, 'time_start': 375.2216682058087, 'SOC_end': 100.0, 'SOC_send': 70.05160192509345, 'lat': 52.42767011704319, 'long': 13.456132537950936, 'v_hex': '871f18b01ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 5, 'CS_position': 15, 'distance': 6.497334102904627}"
225,"{'vehicle_id': 8, 'time_send': 300.1840000000005, 'time_enter': 303.3274791300097, 'time_start': 303.3274791300097, 'SOC_end': 100.0, 'SOC_send': 99.77130417399816, 'lat': 52.55649329337781, 'long': 13.341129549767038, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 0.5717395650046039}"
226,"{'vehicle_id': 208, 'time_send': 413.01446862036187, 'time_enter': 420.43135874592895, 'time_start': None, 'SOC_end': 85.15960305379026, 'SOC_send': 86.24298107890368, 'lat': 52.485600615563754, 'long': 13.295097330877175, 'v_hex': '871f1d498ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 48, 'CS_position': 52, 'distance': 2.7084450627835377}"
227,"{'vehicle_id': 252, 'time_send': 303.98816728510064, 'time_enter': 314.2598629245725, 'time_start': 314.2598629245725, 'SOC_end': 100.0, 'SOC_send': 80.30009900345235, 'lat': 52.54872633692071, 'long': 13.42043500970693, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 4.135847819735924}"
228,"{'vehicle_id': 110, 'time_send': 381.0618409712865, 'time_enter': 388.5540323058164, 'time_start': None, 'SOC_end': 94.6891935388367, 'SOC_send': 95.78763180574269, 'lat': 52.501957847187114, 'long': 13.313492239103086, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 2.7460956672649663}"
229,"{'vehicle_id': 185, 'time_send': 447.4938106738717, 'time_enter': 458.40948206778165, 'time_start': 458.40948206778165, 'SOC_end': 100.0, 'SOC_send': 97.1996668524019, 'lat': 52.51943371087529, 'long': 13.46030691707512, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 71, 'CS_position': 86, 'distance': 4.457835696954994}"
230,"{'vehicle_id': 46, 'time_send': 360.2219999999996, 'time_enter': 375.21666820580884, 'time_start': 375.21666820580884, 'SOC_end': 100.0, 'SOC_send': 68.49888587367059, 'lat': 52.42767011704319, 'long': 13.456132537950936, 'v_hex': '871f18b01ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 5, 'CS_position': 15, 'distance': 6.497334102904627}"
231,"{'vehicle_id': 29, 'time_send': 290.04190640689865, 'time_enter': 296.4296902317624, 'time_start': 296.4296902317624, 'SOC_end': 100.0, 'SOC_send': 88.63543650649594, 'lat': 52.5583021444274, 'long': 13.314489453629529, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 2.193891912431876}"
232,"{'vehicle_id': 15, 'time_send': 415.6597691491853, 'time_enter': 426.6824989371917, 'time_start': 426.6824989371917, 'SOC_end': 100.0, 'SOC_send': 46.495523145584364, 'lat': 52.47157181602822, 'long': 13.31570182670849, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 4.5113648940032185}"
233,"{'vehicle_id': 35, 'time_send': 356.72896307787386, 'time_enter': 365.5306077383424, 'time_start': 365.5306077383424, 'SOC_end': 100.0, 'SOC_send': 86.85858536930675, 'lat': 52.48094422265714, 'long': 13.330853296508172, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.400822330234275}"
234,"{'vehicle_id': 184, 'time_send': 469.2513568452697, 'time_enter': 477.17226176982405, 'time_start': 477.17226176982405, 'SOC_end': 100.0, 'SOC_send': 98.14972863094606, 'lat': 52.48250730330439, 'long': 13.382012297580475, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 2.9604524622771726}"
235,"{'vehicle_id': 189, 'time_send': 268.21287859738396, 'time_enter': 275.7935843451035, 'time_start': 275.7935843451035, 'SOC_end': 100.0, 'SOC_send': 90.54550207475594, 'lat': 52.51451203172484, 'long': 13.363254238732193, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.7903528738597645}"
236,"{'vehicle_id': 49, 'time_send': 227.71193757230105, 'time_enter': 234.55330508833666, 'time_start': 234.55330508833666, 'SOC_end': 100.0, 'SOC_send': 63.0010997068188, 'lat': 52.517317987633646, 'long': 13.428408924229506, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.4206837580177996}"
237,"{'vehicle_id': 94, 'time_send': 397.69578877405417, 'time_enter': 406.59534444113984, 'time_start': None, 'SOC_end': 93.08093111177205, 'SOC_send': 94.46084224518917, 'lat': 52.49394109683043, 'long': 13.318426021013769, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.449777833542826}"
