,0
255,"{'vehicle_id': 216, 'time_send': 467.91292804725236, 'time_enter': 478.7074887154928, 'time_start': 478.7074887154928, 'SOC_end': 100.0, 'SOC_send': 90.7348746454347, 'lat': 52.53898162664437, 'long': 13.446415346305686, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 4.397280334120211}"
256,"{'vehicle_id': 100, 'time_send': 405.04851730719264, 'time_enter': 415.51510939818206, 'time_start': 415.51510939818206, 'SOC_end': 100.0, 'SOC_send': 97.37187860658368, 'lat': 52.570863601491496, 'long': 13.302224091653624, 'v_hex': '871f1d4aeffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 61, 'CS_position': 59, 'distance': 4.23329604549471}"
257,"{'vehicle_id': 25, 'time_send': 424.2464833419481, 'time_enter': 431.30676450232176, 'time_start': 431.30676450232176, 'SOC_end': 100.0, 'SOC_send': 65.77841718813092, 'lat': 52.50865807588373, 'long': 13.445211633116037, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.5301405801868406}"
258,"{'vehicle_id': 32, 'time_send': 485.9260641080105, 'time_enter': 491.9990556816861, 'time_start': 499.2870407554122, 'SOC_end': 100.0, 'SOC_send': 93.46628334832286, 'lat': 52.49837430404216, 'long': 13.306115150890713, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 2.0364957868377997}"
259,"{'vehicle_id': 47, 'time_send': 400.8265279046138, 'time_enter': 405.129578447474, 'time_start': 405.129578447474, 'SOC_end': 100.0, 'SOC_send': 96.17421696321335, 'lat': 52.51779580786491, 'long': 13.291866431138684, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.1515252714300999}"
260,"{'vehicle_id': 121, 'time_send': 348.94541342045665, 'time_enter': 365.35406654804797, 'time_start': 365.35406654804797, 'SOC_end': 100.00000000000001, 'SOC_send': 39.41091731590867, 'lat': 52.58624682704094, 'long': 13.385770012687095, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 58, 'CS_position': 59, 'distance': 7.204326563795647}"
261,"{'vehicle_id': 21, 'time_send': 433.9582262419971, 'time_enter': 442.1121082886754, 'time_start': None, 'SOC_end': 90.48586870719184, 'SOC_send': 91.7166451165275, 'lat': 52.48218867178322, 'long': 13.383906011589088, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.0769410233391463}"
262,"{'vehicle_id': 147, 'time_send': 420.91580646516263, 'time_enter': 433.82372199543676, 'time_start': 433.82372199543676, 'SOC_end': 100.0, 'SOC_send': 92.90979493276579, 'lat': 52.42788863000441, 'long': 13.390077896229155, 'v_hex': '871f18b06ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 9, 'CS_position': 15, 'distance': 5.453957765137067}"
263,"{'vehicle_id': 109, 'time_send': 510.2786552004822, 'time_enter': 513.9333122563636, 'time_start': 513.9333122563636, 'SOC_end': 100.0, 'SOC_send': 97.54426895990355, 'lat': 52.52207160438344, 'long': 13.414513606134497, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.8273285279406697}"
264,"{'vehicle_id': 102, 'time_send': 386.8814287636823, 'time_enter': 389.5109510389675, 'time_start': 403.0915297040698, 'SOC_end': 100.0, 'SOC_send': 92.22371424726353, 'lat': 52.55858455070139, 'long': 13.404564156660763, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 0.31476113764258273}"
265,"{'vehicle_id': 196, 'time_send': 457.1561848642653, 'time_enter': 463.702186777496, 'time_start': 463.702186777496, 'SOC_end': 100.0, 'SOC_send': 97.36876302714694, 'lat': 52.52877106138332, 'long': 13.357089879989484, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.2730009566153666}"
266,"{'vehicle_id': 84, 'time_send': 381.2949050085618, 'time_enter': 391.7476524782567, 'time_start': 391.7476524782567, 'SOC_end': 100.0, 'SOC_send': 47.34101899828764, 'lat': 52.49133246405925, 'long': 13.335297913539362, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 4.226373734847472}"
267,"{'vehicle_id': 79, 'time_send': 519.3142524276852, 'time_enter': 523.0984055819782, 'time_start': None, 'SOC_end': 98.98031888360437, 'SOC_send': 99.33714951446296, 'lat': 52.47617842760008, 'long': 13.357981875182888, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 0.8920765771464976}"
268,"{'vehicle_id': 170, 'time_send': 483.46691547393374, 'time_enter': 493.6019793564464, 'time_start': 493.6019793564464, 'SOC_end': 100.0, 'SOC_send': 93.44767006293155, 'lat': 52.49276160666585, 'long': 13.342081923939448, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 4.067531941256329}"
269,"{'vehicle_id': 272, 'time_send': 516.4804926240427, 'time_enter': 521.4651353845339, 'time_start': 521.4651353845339, 'SOC_end': 100.0, 'SOC_send': 90.1382171811721, 'lat': 52.52547203487183, 'long': 13.325233924383225, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.4923213802456625}"
270,"{'vehicle_id': 28, 'time_send': 430.8171571689068, 'time_enter': 443.79931451583735, 'time_start': 443.79931451583735, 'SOC_end': 100.0, 'SOC_send': 89.52724974622626, 'lat': 52.55831330390534, 'long': 13.183321101031174, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 5.491078673465281}"
271,"{'vehicle_id': 250, 'time_send': 471.1235786994278, 'time_enter': 479.4028398611698, 'time_start': None, 'SOC_end': 82.18855905857839, 'SOC_send': 83.4444112909268, 'lat': 52.45057128966161, 'long': 13.374188356488736, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 3.1396305808710054}"
272,"{'vehicle_id': 40, 'time_send': 180.12400000000002, 'time_enter': 184.4263872793194, 'time_start': 184.4263872793194, 'SOC_end': 100.0, 'SOC_send': 49.53952254413612, 'lat': 52.528154091860664, 'long': 13.34072445594838, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.151193639659694}"
273,"{'vehicle_id': 259, 'time_send': 295.8459293479754, 'time_enter': 304.3962328738449, 'time_start': 304.3962328738449, 'SOC_end': 100.0, 'SOC_send': 86.02699373201686, 'lat': 52.52394713467119, 'long': 13.375154367260949, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 3.275151762934733}"
274,"{'vehicle_id': 108, 'time_send': 389.51896378207726, 'time_enter': 393.82842366525296, 'time_start': 393.82842366525296, 'SOC_end': 100.0, 'SOC_send': 42.62083326449684, 'lat': 52.530305840944955, 'long': 13.417595078827365, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.1547299415878562}"
275,"{'vehicle_id': 148, 'time_send': 516.8082667317663, 'time_enter': 525.2082789840506, 'time_start': None, 'SOC_end': 95.75834420318986, 'SOC_send': 97.03834665364674, 'lat': 52.48678531453716, 'long': 13.417660578740334, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.2000061261421955}"
276,"{'vehicle_id': 299, 'time_send': 420.2849999999979, 'time_enter': 426.6937708578623, 'time_start': None, 'SOC_end': 98.23649165685424, 'SOC_send': 99.11824582842712, 'lat': 52.52044906238182, 'long': 13.388468665404847, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.204385428932185}"
277,"{'vehicle_id': 222, 'time_send': 526.0219615840447, 'time_enter': 534.8403250729851, 'time_start': 534.8403250729851, 'SOC_end': 100.0, 'SOC_send': 96.64710385311601, 'lat': 52.5015573702949, 'long': 13.330485081661573, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.4091817444702572}"
278,"{'vehicle_id': 69, 'time_send': 421.3807993664724, 'time_enter': 428.76462144243436, 'time_start': 428.76462144243436, 'SOC_end': 100.0, 'SOC_send': 98.06336267084164, 'lat': 52.540110215368784, 'long': 13.342103864363164, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 2.691911037980993}"
279,"{'vehicle_id': 17, 'time_send': 386.0692985321441, 'time_enter': 394.53503806718106, 'time_start': 394.53503806718106, 'SOC_end': 100.0, 'SOC_send': 94.38614029357117, 'lat': 52.49510805815372, 'long': 13.3168274920296, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.2328697675184657}"
280,"{'vehicle_id': 101, 'time_send': 489.2323273339337, 'time_enter': 496.1843343633227, 'time_start': 496.1843343633227, 'SOC_end': 100.0, 'SOC_send': 97.73511660123545, 'lat': 52.56034587076603, 'long': 13.382107863140643, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 2.4760035146944928}"
281,"{'vehicle_id': 50, 'time_send': 481.9672444455978, 'time_enter': 488.4399512499292, 'time_start': 489.62436403270397, 'SOC_end': 100.0, 'SOC_send': 37.15247958356519, 'lat': 52.49934472579535, 'long': 13.466838957553879, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 74, 'CS_position': 73, 'distance': 2.236353402165694}"
282,"{'vehicle_id': 286, 'time_send': 478.12709970853246, 'time_enter': 488.01612606318014, 'time_start': 488.01612606318014, 'SOC_end': 100.0, 'SOC_send': 37.17458005829351, 'lat': 52.48553580488608, 'long': 13.32947086051554, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.944513177323834}"
283,"{'vehicle_id': 81, 'time_send': 532.7469154896576, 'time_enter': 541.6486757644268, 'time_start': None, 'SOC_end': 91.4312957912993, 'SOC_send': 92.81164784625315, 'lat': 52.494870290660046, 'long': 13.413250348683395, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.4508801373845976}"
284,"{'vehicle_id': 3, 'time_send': 483.13658319066155, 'time_enter': 488.73716485017354, 'time_start': 493.1136101101595, 'SOC_end': 100.0, 'SOC_send': 42.97268336186768, 'lat': 52.5297718579512, 'long': 13.327112945067086, 'v_hex': '871f1d481ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 34, 'CS_position': 45, 'distance': 1.8002908297559843}"
285,"{'vehicle_id': 89, 'time_send': 260.30842637646293, 'time_enter': 265.60026834576075, 'time_start': 265.60026834576075, 'SOC_end': 100.0, 'SOC_send': 95.93831472470742, 'lat': 52.53390731733779, 'long': 13.418140725698661, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.6459209846489065}"
286,"{'vehicle_id': 199, 'time_send': 417.07601816654125, 'time_enter': 423.86646574613826, 'time_start': 423.86646574613826, 'SOC_end': 100.0, 'SOC_send': 44.18479636669174, 'lat': 52.51637911115004, 'long': 13.426882129572066, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.3952237897985014}"
287,"{'vehicle_id': 8, 'time_send': 416.5937910686914, 'time_enter': 425.61979893205296, 'time_start': 425.61979893205296, 'SOC_end': 100.0, 'SOC_send': 95.42076433039783, 'lat': 52.48618951602745, 'long': 13.414745978917768, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.5130039316807644}"
288,"{'vehicle_id': 289, 'time_send': 558.7972602599507, 'time_enter': 564.7461759840651, 'time_start': None, 'SOC_end': 90.87723993963951, 'SOC_send': 91.66702308446239, 'lat': 52.50963002109738, 'long': 13.29979071964474, 'v_hex': '871f1d483ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 36, 'CS_position': 52, 'distance': 1.9744578620571835}"
289,"{'vehicle_id': 241, 'time_send': 467.4619731144205, 'time_enter': 472.7527715454552, 'time_start': 472.7527715454552, 'SOC_end': 100.0, 'SOC_send': 46.84712792125202, 'lat': 52.546293999387025, 'long': 13.331071028996716, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.6453992155173232}"
290,"{'vehicle_id': 249, 'time_send': 289.1103693040069, 'time_enter': 299.19780870964945, 'time_start': 299.19780870964945, 'SOC_end': 100.0, 'SOC_send': 47.777926139198634, 'lat': 52.521926577438045, 'long': 13.459507638876698, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 71, 'CS_position': 86, 'distance': 4.043719702821273}"
291,"{'vehicle_id': 142, 'time_send': 547.4078417243514, 'time_enter': 555.8249229974324, 'time_start': 555.8249229974324, 'SOC_end': 100.0, 'SOC_send': 96.87421336341929, 'lat': 52.508380859941994, 'long': 13.467074940284325, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.2085406365404525}"
292,"{'vehicle_id': 125, 'time_send': 309.16377188706804, 'time_enter': 316.3324411809415, 'time_start': 316.3324411809415, 'SOC_end': 100.0, 'SOC_send': 29.00056682317613, 'lat': 52.53408931756125, 'long': 13.476803792198558, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 2.584334646936716}"
293,"{'vehicle_id': 144, 'time_send': 562.671467254449, 'time_enter': 572.2467501906891, 'time_start': None, 'SOC_end': 88.23534574292921, 'SOC_send': 89.75040233017722, 'lat': 52.531987533689886, 'long': 13.373289714529328, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.7876414681200306}"
294,"{'vehicle_id': 140, 'time_send': 567.8966681676883, 'time_enter': 571.664723284702, 'time_start': None, 'SOC_end': 88.81567071560488, 'SOC_send': 89.16928173900762, 'lat': 52.52992607150624, 'long': 13.41439824479744, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.8840275585068393}"
295,"{'vehicle_id': 211, 'time_send': 436.13292106598647, 'time_enter': 439.7735329301493, 'time_start': 439.7735329301493, 'SOC_end': 100.0, 'SOC_send': 91.20565222918586, 'lat': 52.49619358007573, 'long': 13.288462916669742, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 0.8203059320814186}"
296,"{'vehicle_id': 273, 'time_send': 382.9518918479195, 'time_enter': 391.8174234414345, 'time_start': 391.8174234414345, 'SOC_end': 100.0, 'SOC_send': 91.73252042794518, 'lat': 52.531450954692374, 'long': 13.367732542105855, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 3.432765796757513}"
297,"{'vehicle_id': 271, 'time_send': 376.84584949592954, 'time_enter': 385.16018893552314, 'time_start': 385.16018893552314, 'SOC_end': 100.0, 'SOC_send': 47.99731866394291, 'lat': 52.44839465064329, 'long': 13.373744928026305, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 3.157169719796806}"
298,"{'vehicle_id': 59, 'time_send': 533.1863681644093, 'time_enter': 543.9383297725167, 'time_start': 543.9383297725167, 'SOC_end': 100.0, 'SOC_send': 87.49504330672664, 'lat': 52.563184465297105, 'long': 13.376894182536542, 'v_hex': '871f1d4abffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 60, 'CS_position': 59, 'distance': 4.375980804053729}"
299,"{'vehicle_id': 279, 'time_send': 554.4937344546784, 'time_enter': 562.1523495404477, 'time_start': None, 'SOC_end': 88.50616461960608, 'SOC_send': 89.63788763675996, 'lat': 52.4866359969943, 'long': 13.34934514522326, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.829307542884676}"
300,"{'vehicle_id': 110, 'time_send': 445.466713445943, 'time_enter': 456.6726641105242, 'time_start': 457.87442112053157, 'SOC_end': 100.0, 'SOC_send': 88.81893613932851, 'lat': 52.44339906074738, 'long': 13.360829978904041, 'v_hex': '871f18b31ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 25, 'CS_position': 18, 'distance': 4.602975332290597}"
301,"{'vehicle_id': 115, 'time_send': 517.2854122689713, 'time_enter': 526.8322584151556, 'time_start': 529.6696586369392, 'SOC_end': 100.0, 'SOC_send': 40.63203578480831, 'lat': 52.49271274610702, 'long': 13.370093568717735, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.77342307309217}"
302,"{'vehicle_id': 7, 'time_send': 360.2229999999994, 'time_enter': 364.57807885477285, 'time_start': 366.3654968041111, 'SOC_end': 100.0, 'SOC_send': 99.5289842290453, 'lat': 52.518796722623534, 'long': 13.327560940202085, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.1775394273867321}"
303,"{'vehicle_id': 88, 'time_send': 519.5870308362208, 'time_enter': 530.1231427806441, 'time_start': 530.1231427806441, 'SOC_end': 100.0, 'SOC_send': 82.93845572037759, 'lat': 52.55231715596556, 'long': 13.50156055181206, 'v_hex': '871f1d4c6ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 69, 'CS_position': 86, 'distance': 4.268055972211661}"
304,"{'vehicle_id': 231, 'time_send': 300.20799999999974, 'time_enter': 306.61677085786414, 'time_start': 332.9439060437769, 'SOC_end': 100.0, 'SOC_send': 49.11824582842713, 'lat': 52.52044906238182, 'long': 13.388468665404847, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.204385428932185}"
305,"{'vehicle_id': 200, 'time_send': 510.27234550252643, 'time_enter': 517.279114671264, 'time_start': None, 'SOC_end': 95.2624228941743, 'SOC_send': 96.26377672792182, 'lat': 52.554456044654565, 'long': 13.429254161186373, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 2.503384584368802}"
306,"{'vehicle_id': 65, 'time_send': 300.7543666164568, 'time_enter': 310.2842670974465, 'time_start': 310.2842670974465, 'SOC_end': 100.0, 'SOC_send': 45.84912667670863, 'lat': 52.52970368948552, 'long': 13.250099686147744, 'v_hex': '871f1d486ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 38, 'CS_position': 65, 'distance': 3.7649502404948514}"
307,"{'vehicle_id': 77, 'time_send': 466.3046568272397, 'time_enter': 475.59594414846265, 'time_start': 475.59594414846265, 'SOC_end': 100.0, 'SOC_send': 97.93906863455206, 'lat': 52.492525077413056, 'long': 13.354169097553989, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.6456436606114804}"
308,"{'vehicle_id': 6, 'time_send': 469.9972520687078, 'time_enter': 480.17667894867583, 'time_start': 480.17667894867583, 'SOC_end': 100.0, 'SOC_send': 94.50271895683424, 'lat': 52.50424881389396, 'long': 13.389797320930661, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.0897134399840365}"
309,"{'vehicle_id': 255, 'time_send': 463.55160281654327, 'time_enter': 471.9049944987876, 'time_start': 473.8024800795441, 'SOC_end': 100.0, 'SOC_send': 96.77944367695949, 'lat': 52.51742628442786, 'long': 13.437122663616442, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 3.1766958411221418}"
310,"{'vehicle_id': 45, 'time_send': 380.83644617159865, 'time_enter': 388.0923098050159, 'time_start': 388.0923098050159, 'SOC_end': 100.0, 'SOC_send': 89.16712267018396, 'lat': 52.43916091199537, 'long': 13.293870937070148, 'v_hex': '871f18b36ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 28, 'CS_position': 3, 'distance': 2.62793181670861}"
311,"{'vehicle_id': 11, 'time_send': 583.2447961152651, 'time_enter': 594.000626669288, 'time_start': 594.3250561650475, 'SOC_end': 100.0, 'SOC_send': 95.35104077694696, 'lat': 52.49592126247913, 'long': 13.328215512241545, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.377915277011446}"
312,"{'vehicle_id': 38, 'time_send': 421.79679732993026, 'time_enter': 432.95289804673274, 'time_start': 432.95289804673274, 'SOC_end': 100.0, 'SOC_send': 47.64064053401395, 'lat': 52.579377755896125, 'long': 13.358498536126705, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 4.578050358401234}"
313,"{'vehicle_id': 213, 'time_send': 543.710027037026, 'time_enter': 550.2126100145113, 'time_start': 550.2126100145113, 'SOC_end': 100.0, 'SOC_send': 95.65799459259479, 'lat': 52.535239981362956, 'long': 13.393351175483904, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.251291488742662}"
314,"{'vehicle_id': 298, 'time_send': 360.2439999999989, 'time_enter': 364.59907885477236, 'time_start': 365.0859602263552, 'SOC_end': 100.0, 'SOC_send': 49.52898422904531, 'lat': 52.518796722623534, 'long': 13.327560940202085, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.1775394273867321}"
315,"{'vehicle_id': 30, 'time_send': 442.042663064856, 'time_enter': 453.694895687333, 'time_start': 453.694895687333, 'SOC_end': 100.0, 'SOC_send': 97.1309899311649, 'lat': 52.552835574598895, 'long': 13.382838249770428, 'v_hex': '871f1d4abffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 60, 'CS_position': 59, 'distance': 4.826116311238468}"
316,"{'vehicle_id': 118, 'time_send': 512.9378431771967, 'time_enter': 522.5090263946773, 'time_start': None, 'SOC_end': 90.37658023566247, 'SOC_send': 91.8908168791586, 'lat': 52.493879222142844, 'long': 13.321878191105942, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.785591608740331}"
317,"{'vehicle_id': 291, 'time_send': 104.71268868848648, 'time_enter': 111.01128794470063, 'time_start': 111.01128794470063, 'SOC_end': 100.0, 'SOC_send': 65.8574622623027, 'lat': 52.536312426714524, 'long': 13.42113312170278, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 2.149299628107074}"
318,"{'vehicle_id': 113, 'time_send': 318.7027918963705, 'time_enter': 326.28999896691937, 'time_start': 326.28999896691937, 'SOC_end': 100.0, 'SOC_send': 42.98814079309164, 'lat': 52.503817436533105, 'long': 13.458470229754068, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 2.7936035352744173}"
319,"{'vehicle_id': 52, 'time_send': 545.836601943525, 'time_enter': 554.3202267081355, 'time_start': 554.3202267081355, 'SOC_end': 100.0, 'SOC_send': 20.20659715112267, 'lat': 52.50827092130205, 'long': 13.422950115121, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 3.241812382305204}"
320,"{'vehicle_id': 227, 'time_send': 106.24221109340982, 'time_enter': 112.91278519362753, 'time_start': 112.91278519362753, 'SOC_end': 100.0, 'SOC_send': 61.02491371024324, 'lat': 52.51556647463455, 'long': 13.359130706773344, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.335287050108851}"
321,"{'vehicle_id': 133, 'time_send': 592.7850332171944, 'time_enter': 602.4919089969272, 'time_start': None, 'SOC_end': 88.1204043349829, 'SOC_send': 89.66177949092946, 'lat': 52.52315129758969, 'long': 13.2970834532262, 'v_hex': '871f1d483ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 36, 'CS_position': 52, 'distance': 3.8534378898664334}"
322,"{'vehicle_id': 90, 'time_send': 557.6929114728354, 'time_enter': 564.1655362133896, 'time_start': None, 'SOC_end': 88.76689275732208, 'SOC_send': 89.66141770543294, 'lat': 52.476602408179104, 'long': 13.340041413318152, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.2363123702771284}"
323,"{'vehicle_id': 83, 'time_send': 487.30226295195524, 'time_enter': 494.3631477241176, 'time_start': 494.3631477241176, 'SOC_end': 100.0, 'SOC_send': 95.73954740960895, 'lat': 52.5032990643075, 'long': 13.416555172331558, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 77, 'CS_position': 42, 'distance': 2.5304423860811656}"
324,"{'vehicle_id': 236, 'time_send': 562.3526637705867, 'time_enter': 574.1151738975259, 'time_start': 575.0329321479004, 'SOC_end': 100.0, 'SOC_send': 96.32946724588265, 'lat': 52.483465906913814, 'long': 13.316647554914598, 'v_hex': '871f1d498ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 48, 'CS_position': 18, 'distance': 4.881255063469631}"
325,"{'vehicle_id': 75, 'time_send': 565.1325997833953, 'time_enter': 570.5772840840292, 'time_start': 570.5772840840292, 'SOC_end': 100.0, 'SOC_send': 91.338131190362, 'lat': 52.53588147455963, 'long': 13.462701627483717, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 1.7223421503169258}"
