,0
250,"{'vehicle_id': 78, 'time_send': 499.43617657723, 'time_enter': 507.03075818417784, 'time_start': 507.03075818417784, 'SOC_end': 100.0, 'SOC_send': 95.72050832483292, 'lat': 52.460908416708804, 'long': 13.38760450840135, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 2.7972908034739072}"
251,"{'vehicle_id': 178, 'time_send': 447.6308749686933, 'time_enter': 454.68561545512773, 'time_start': None, 'SOC_end': 90.17209204364788, 'SOC_send': 91.18304014093476, 'lat': 52.49722929422551, 'long': 13.310622156369442, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 2.5273702432172085}"
252,"{'vehicle_id': 235, 'time_send': 323.10816926300765, 'time_enter': 335.80330870669854, 'time_start': 335.80330870669854, 'SOC_end': 100.0, 'SOC_send': 47.77836614739847, 'lat': 52.46664512287678, 'long': 13.307970580140445, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 5.347569721845453}"
253,"{'vehicle_id': 167, 'time_send': 487.5401678485958, 'time_enter': 496.3079262926755, 'time_start': 496.3079262926755, 'SOC_end': 100.0, 'SOC_send': 45.29196643028084, 'lat': 52.57134314663076, 'long': 13.356901814318267, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 3.3838792220398677}"
254,"{'vehicle_id': 1, 'time_send': 508.1642499935466, 'time_enter': 512.6734196742069, 'time_start': 513.327249875971, 'SOC_end': 100.0, 'SOC_send': 95.96715000129069, 'lat': 52.52574256288647, 'long': 13.34837669443669, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.254584840330156}"
255,"{'vehicle_id': 104, 'time_send': 521.3272088149024, 'time_enter': 534.008361687616, 'time_start': 534.008361687616, 'SOC_end': 100.0, 'SOC_send': 93.73455823701951, 'lat': 52.55221745775189, 'long': 13.283472531902447, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 5.340576436356787}"
256,"{'vehicle_id': 163, 'time_send': 418.9044066962427, 'time_enter': 427.7499521928819, 'time_start': 428.37894159211015, 'SOC_end': 100.0, 'SOC_send': 86.31782562938402, 'lat': 52.541552441299295, 'long': 13.387637596202092, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 3.4227727483196078}"
257,"{'vehicle_id': 140, 'time_send': 425.39304877704234, 'time_enter': 430.30271047428, 'time_start': 433.59939015127736, 'SOC_end': 100.0, 'SOC_send': 94.92677496383418, 'lat': 52.53444885114064, 'long': 13.408234678482886, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.454830848618821}"
258,"{'vehicle_id': 39, 'time_send': 524.9429623095349, 'time_enter': 534.4389807616824, 'time_start': None, 'SOC_end': 95.36569327603573, 'SOC_send': 96.86489696646524, 'lat': 52.47998077669997, 'long': 13.417735238324667, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.748009226073761}"
259,"{'vehicle_id': 276, 'time_send': 382.6143844904733, 'time_enter': 392.44152195163906, 'time_start': 392.44152195163906, 'SOC_end': 100.0, 'SOC_send': 97.07712310190533, 'lat': 52.521259117132026, 'long': 13.376734837250337, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 3.9135687305828744}"
260,"{'vehicle_id': 242, 'time_send': 106.89951172940457, 'time_enter': 113.3025291218463, 'time_start': 113.3025291218463, 'SOC_end': 100.0, 'SOC_send': 64.76785679248829, 'lat': 52.46587190489928, 'long': 13.398281367662303, 'v_hex': '871f18b20ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 12, 'CS_position': 15, 'distance': 2.20150869622087}"
261,"{'vehicle_id': 83, 'time_send': 422.9172160283115, 'time_enter': 427.77984360313485, 'time_start': None, 'SOC_end': 96.04403127937303, 'SOC_send': 96.6165567943377, 'lat': 52.511393548013274, 'long': 13.29724681426488, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.431313787411677}"
262,"{'vehicle_id': 100, 'time_send': 409.2723493810057, 'time_enter': 420.7433344027254, 'time_start': 420.7433344027254, 'SOC_end': 100.0, 'SOC_send': 40.307607518497626, 'lat': 52.552288456645954, 'long': 13.392624106269018, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 4.735492510859838}"
263,"{'vehicle_id': 272, 'time_send': 510.50358028080814, 'time_enter': 517.2214221879236, 'time_start': 517.2214221879236, 'SOC_end': 100.0, 'SOC_send': 92.51955127923426, 'lat': 52.55644131562117, 'long': 13.44498808797452, 'v_hex': '871f1d4f0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 83, 'CS_position': 86, 'distance': 2.3589209535577393}"
264,"{'vehicle_id': 44, 'time_send': 412.5297954585166, 'time_enter': 423.80419611295935, 'time_start': 423.80419611295935, 'SOC_end': 100.0, 'SOC_send': 46.29404090829668, 'lat': 52.52853505829295, 'long': 13.363741464478618, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 4.637200327221369}"
265,"{'vehicle_id': 257, 'time_send': 420.2419999999986, 'time_enter': 426.20328179860394, 'time_start': 426.20328179860394, 'SOC_end': 100.0, 'SOC_send': 95.74839053803846, 'lat': 52.46028748778541, 'long': 13.395616291362247, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 1.9806408993026845}"
266,"{'vehicle_id': 50, 'time_send': 479.1738840481776, 'time_enter': 483.925836714187, 'time_start': None, 'SOC_end': 92.6683220855348, 'SOC_send': 93.21871261873667, 'lat': 52.48818734078541, 'long': 13.436784063270053, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.375976333004708}"
267,"{'vehicle_id': 230, 'time_send': 479.2643345260667, 'time_enter': 489.1574375790534, 'time_start': 489.1574375790534, 'SOC_end': 100.0, 'SOC_send': 97.74713309478666, 'lat': 52.54585415093125, 'long': 13.37087122720346, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 3.946551526493354}"
268,"{'vehicle_id': 279, 'time_send': 392.6861981727736, 'time_enter': 400.518931848157, 'time_start': 400.518931848157, 'SOC_end': 100.0, 'SOC_send': 48.662760365445294, 'lat': 52.552421971970475, 'long': 13.432207985984512, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 2.9163668376917324}"
269,"{'vehicle_id': 105, 'time_send': 510.21071200632724, 'time_enter': 523.0357253837872, 'time_start': None, 'SOC_end': 89.77004853137483, 'SOC_send': 91.9350512068668, 'lat': 52.55565507944339, 'long': 13.429613979704172, 'v_hex': '871f1d4f0ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 83, 'CS_position': 40, 'distance': 5.412506688729952}"
270,"{'vehicle_id': 10, 'time_send': 414.65080830417, 'time_enter': 418.6566001198581, 'time_start': 418.6566001198581, 'SOC_end': 100.0, 'SOC_send': 93.43781178115238, 'lat': 52.45277331254607, 'long': 13.421246549504632, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 1.0028959078440374}"
271,"{'vehicle_id': 284, 'time_send': 440.40069326039134, 'time_enter': 445.0370052930909, 'time_start': 445.0370052930909, 'SOC_end': 100.0, 'SOC_send': 97.51986134792173, 'lat': 52.49584345890936, 'long': 13.29642134229336, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.3181560163497696}"
272,"{'vehicle_id': 204, 'time_send': 561.5060517468331, 'time_enter': 565.4521288192227, 'time_start': None, 'SOC_end': 88.50957423615546, 'SOC_send': 88.89878965063338, 'lat': 52.530038020626826, 'long': 13.40259165770344, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.9730385361948083}"
273,"{'vehicle_id': 241, 'time_send': 555.3352047366283, 'time_enter': 563.7599328828636, 'time_start': 563.7599328828636, 'SOC_end': 100.0, 'SOC_send': 88.63384140175613, 'lat': 52.476684974324655, 'long': 13.431840528086783, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.2123640731176817}"
274,"{'vehicle_id': 227, 'time_send': 468.30455577911647, 'time_enter': 475.11280653298996, 'time_start': None, 'SOC_end': 90.12354626812755, 'SOC_send': 91.08519641890226, 'lat': 52.48236917394009, 'long': 13.473414726554235, 'v_hex': '871f18b2cffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 21, 'CS_position': 74, 'distance': 2.404125376936758}"
275,"{'vehicle_id': 82, 'time_send': 559.3416111874516, 'time_enter': 567.9752581425024, 'time_start': None, 'SOC_end': 93.20494837149951, 'SOC_send': 94.53167776250969, 'lat': 52.476231523502534, 'long': 13.431067640923782, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.3168234775254373}"
276,"{'vehicle_id': 64, 'time_send': 436.50817492619746, 'time_enter': 468.3255129439111, 'time_start': 468.3255129439111, 'SOC_end': 100.0, 'SOC_send': 90.00189632404181, 'lat': 52.546806484567185, 'long': 13.189852970406134, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 62, 'CS_position': 59, 'distance': 14.908669008856837}"
277,"{'vehicle_id': 173, 'time_send': 458.4200089734089, 'time_enter': 467.6848644965146, 'time_start': 467.6848644965146, 'SOC_end': 100.0, 'SOC_send': 90.75698277375307, 'lat': 52.518384838378246, 'long': 13.265188262782678, 'v_hex': '871f1d482ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 35, 'CS_position': 52, 'distance': 3.632427761552842}"
278,"{'vehicle_id': 36, 'time_send': 531.631961138304, 'time_enter': 537.3226199068174, 'time_start': 537.3226199068174, 'SOC_end': 100.0, 'SOC_send': 47.2736077723392, 'lat': 52.54493953982621, 'long': 13.331841970986291, 'v_hex': '871f1d481ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 34, 'CS_position': 59, 'distance': 1.845329384256718}"
279,"{'vehicle_id': 298, 'time_send': 546.0496095999061, 'time_enter': 552.326736684032, 'time_start': 553.555012058081, 'SOC_end': 100.0, 'SOC_send': 44.643567508390994, 'lat': 52.50635025978888, 'long': 13.446558280315335, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.1385635420629248}"
280,"{'vehicle_id': 90, 'time_send': 435.1944994573263, 'time_enter': 448.90093360293196, 'time_start': 448.90093360293196, 'SOC_end': 100.0, 'SOC_send': 90.6020846769696, 'lat': 52.513405313999854, 'long': 13.440233053594856, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 77, 'CS_position': 86, 'distance': 5.853217072802825}"
281,"{'vehicle_id': 107, 'time_send': 442.9626201130607, 'time_enter': 453.52266396567063, 'time_start': 453.52266396567063, 'SOC_end': 100.0, 'SOC_send': 96.20747597738787, 'lat': 52.53062549513372, 'long': 13.427373751639774, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 4.280021926304957}"
282,"{'vehicle_id': 122, 'time_send': 498.1240153476474, 'time_enter': 504.0917548426887, 'time_start': 504.0917548426887, 'SOC_end': 100.0, 'SOC_send': 89.71023699540471, 'lat': 52.49464370965375, 'long': 13.463034390157285, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 73, 'CS_position': 74, 'distance': 1.9838697475206444}"
283,"{'vehicle_id': 293, 'time_send': 551.8604356340054, 'time_enter': 558.115469447581, 'time_start': 558.115469447581, 'SOC_end': 100.0, 'SOC_send': 94.02791287319894, 'lat': 52.51014598571784, 'long': 13.317568911817242, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.1275169067877933}"
284,"{'vehicle_id': 124, 'time_send': 572.6684084886148, 'time_enter': 578.6397283261442, 'time_start': 579.452841188584, 'SOC_end': 100.0, 'SOC_send': 93.07696539824833, 'lat': 52.52498387796399, 'long': 13.356904469155968, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 1.9856599187647463}"
285,"{'vehicle_id': 33, 'time_send': 197.07409756341517, 'time_enter': 203.55617153040325, 'time_start': 207.74720040943757, 'SOC_end': 100.0, 'SOC_send': 98.2081988599351, 'lat': 52.51484778702087, 'long': 13.42191406198917, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.2410369834940465}"
286,"{'vehicle_id': 218, 'time_send': 562.2740607452869, 'time_enter': 584.3972392125751, 'time_start': 585.1624927604463, 'SOC_end': 100.0, 'SOC_send': 83.61340321721308, 'lat': 52.53791381480213, 'long': 13.513932677091129, 'v_hex': '871f1d4c2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 68, 'CS_position': 73, 'distance': 10.061589233644124}"
287,"{'vehicle_id': 128, 'time_send': 549.3968357514713, 'time_enter': 561.2820807780857, 'time_start': 561.2820807780857, 'SOC_end': 100.0, 'SOC_send': 91.57452550526386, 'lat': 52.477065836797756, 'long': 13.312495389969342, 'v_hex': '871f1d498ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 48, 'CS_position': 18, 'distance': 4.942622513307237}"
288,"{'vehicle_id': 38, 'time_send': 185.50666993722896, 'time_enter': 194.04601874821472, 'time_start': 194.04601874821472, 'SOC_end': 100.0, 'SOC_send': 97.6986660125542, 'lat': 52.51179769521573, 'long': 13.43160625836765, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 3.2696744054928812}"
289,"{'vehicle_id': 274, 'time_send': 485.7559384101602, 'time_enter': 496.2245566549334, 'time_start': 496.2245566549334, 'SOC_end': 100.0, 'SOC_send': 95.6565559582469, 'lat': 52.496300420250556, 'long': 13.344126391603806, 'v_hex': '871f1d499ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 49, 'CS_position': 45, 'distance': 4.234309122386611}"
290,"{'vehicle_id': 52, 'time_send': 215.76691981471782, 'time_enter': 219.96753131164567, 'time_start': 219.96753131164567, 'SOC_end': 100.0, 'SOC_send': 94.44661603705643, 'lat': 52.5254462878015, 'long': 13.398265937476193, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.1003057484639251}"
291,"{'vehicle_id': 210, 'time_send': 429.0815479120831, 'time_enter': 439.3778033079895, 'time_start': 439.3778033079895, 'SOC_end': 100.0, 'SOC_send': 44.6067087902015, 'lat': 52.53893535381523, 'long': 13.499868838041051, 'v_hex': '871f1d4c6ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 69, 'CS_position': 86, 'distance': 4.148127697953198}"
292,"{'vehicle_id': 84, 'time_send': 195.36353791818757, 'time_enter': 198.8118408505055, 'time_start': 204.70379848274405, 'SOC_end': 100.0, 'SOC_send': 98.92729241636249, 'lat': 52.52376158050628, 'long': 13.40273858972172, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.7241514661589517}"
293,"{'vehicle_id': 57, 'time_send': 530.8244484641585, 'time_enter': 540.2059654907453, 'time_start': None, 'SOC_end': 86.28942150939862, 'SOC_send': 87.76572491471596, 'lat': 52.51868657977809, 'long': 13.37471045876935, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.690758513293342}"
294,"{'vehicle_id': 45, 'time_send': 407.2800920555261, 'time_enter': 410.7631585303442, 'time_start': 410.7631585303442, 'SOC_end': 100.0, 'SOC_send': 46.57094926001889, 'lat': 52.52390385963512, 'long': 13.332261842669775, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.7415332374090375}"
295,"{'vehicle_id': 237, 'time_send': 490.70639770390943, 'time_enter': 501.0051470928213, 'time_start': 501.0051470928213, 'SOC_end': 100.0, 'SOC_send': 95.85872045921812, 'lat': 52.495099885376284, 'long': 13.369745314607039, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.149374694455919}"
296,"{'vehicle_id': 262, 'time_send': 592.9229699469464, 'time_enter': 609.8136995097774, 'time_start': None, 'SOC_end': 89.12833497307888, 'SOC_send': 92.10648088564507, 'lat': 52.52645061328546, 'long': 13.496402947539309, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 76, 'CS_position': 73, 'distance': 7.445364781415479}"
297,"{'vehicle_id': 131, 'time_send': 545.1794274974351, 'time_enter': 552.643994667594, 'time_start': 552.6825024938876, 'SOC_end': 100.0, 'SOC_send': 26.050702746470023, 'lat': 52.51052782921115, 'long': 13.399184339337182, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 2.7322835850794576}"
298,"{'vehicle_id': 202, 'time_send': 611.0928823136081, 'time_enter': 619.1228872083111, 'time_start': None, 'SOC_end': 92.57542255833776, 'SOC_send': 93.78142353727837, 'lat': 52.475620972918186, 'long': 13.443342899577893, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.0150024473515176}"
299,"{'vehicle_id': 261, 'time_send': 501.14696994172965, 'time_enter': 509.7501602286861, 'time_start': 513.6452463003706, 'SOC_end': 100.0, 'SOC_send': 92.82409544002628, 'lat': 52.491845731855584, 'long': 13.414766065552984, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.30159514347825}"
300,"{'vehicle_id': 30, 'time_send': 488.3129061061633, 'time_enter': 494.1460927755602, 'time_start': 494.1460927755602, 'SOC_end': 100.0, 'SOC_send': 90.63726319183762, 'lat': 52.453969764957975, 'long': 13.43241154139819, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 1.916593334698419}"
301,"{'vehicle_id': 65, 'time_send': 356.2186979472426, 'time_enter': 364.1733798046834, 'time_start': 364.1733798046834, 'SOC_end': 100.0, 'SOC_send': 44.756260410551484, 'lat': 52.529072012666376, 'long': 13.469363632649944, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 2.9773409287203902}"
302,"{'vehicle_id': 12, 'time_send': 579.6250357433914, 'time_enter': 590.5693029350429, 'time_start': 590.716533738703, 'SOC_end': 100.0, 'SOC_send': 46.4749928513217, 'lat': 52.54803061377239, 'long': 13.384665372805754, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 4.472133595825726}"
303,"{'vehicle_id': 88, 'time_send': 85.2656184832595, 'time_enter': 89.27782653987155, 'time_start': 89.27782653987155, 'SOC_end': 100.0, 'SOC_send': 96.1468763033481, 'lat': 52.520595873012645, 'long': 13.414192803332181, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.0061040283060234}"
304,"{'vehicle_id': 192, 'time_send': 440.23981107608574, 'time_enter': 449.06775349581665, 'time_start': 449.06775349581665, 'SOC_end': 100.0, 'SOC_send': 43.077955858199054, 'lat': 52.526338648288274, 'long': 13.469266872258542, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 3.413971209865446}"
305,"{'vehicle_id': 108, 'time_send': 622.5531306330594, 'time_enter': 625.8446723589504, 'time_start': 625.8446723589504, 'SOC_end': 100.0, 'SOC_send': 95.48937387338813, 'lat': 52.47099782405694, 'long': 13.366284699986615, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 0.6457708629455168}"
306,"{'vehicle_id': 285, 'time_send': 520.0764904121264, 'time_enter': 528.247096630535, 'time_start': 528.247096630535, 'SOC_end': 100.0, 'SOC_send': 93.19244555785363, 'lat': 52.52451285159372, 'long': 13.308422032945833, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 3.085303109204273}"
307,"{'vehicle_id': 220, 'time_send': 371.6686752099406, 'time_enter': 379.33298375551266, 'time_start': 379.33298375551266, 'SOC_end': 100.0, 'SOC_send': 48.86626495801187, 'lat': 52.53242731377615, 'long': 13.444465556273736, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 2.83215427278603}"
308,"{'vehicle_id': 297, 'time_send': 555.7146947981939, 'time_enter': 562.9138020442902, 'time_start': None, 'SOC_end': 85.87892813295052, 'SOC_send': 86.91874958216975, 'lat': 52.530782290837166, 'long': 13.384897785316266, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 2.5995536230480982}"
309,"{'vehicle_id': 254, 'time_send': 528.6231637316039, 'time_enter': 533.1962128455974, 'time_start': None, 'SOC_end': 95.76075743088052, 'SOC_send': 96.27536725367922, 'lat': 52.518040061451636, 'long': 13.40898630592415, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2865245569967432}"
310,"{'vehicle_id': 31, 'time_send': 498.0812881577259, 'time_enter': 504.4853566713586, 'time_start': 504.4853566713586, 'SOC_end': 100.0, 'SOC_send': 98.78374236845482, 'lat': 52.51514243316321, 'long': 13.42192627221812, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.2020342568163445}"
311,"{'vehicle_id': 146, 'time_send': 563.4787613654704, 'time_enter': 570.0955244905873, 'time_start': 570.0955244905873, 'SOC_end': 100.0, 'SOC_send': 46.10424772690591, 'lat': 52.50830496735026, 'long': 13.331095236884295, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.3083815625584796}"
312,"{'vehicle_id': 113, 'time_send': 153.13229385065077, 'time_enter': 165.38809765302614, 'time_start': 165.38809765302614, 'SOC_end': 100.0, 'SOC_send': 97.37354122986986, 'lat': 52.5545689129478, 'long': 13.426507096977987, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 5.127901901187691}"
313,"{'vehicle_id': 135, 'time_send': 528.1567001729921, 'time_enter': 536.3946962202153, 'time_start': 536.3946962202153, 'SOC_end': 100.0, 'SOC_send': 97.56865996540157, 'lat': 52.545204051975986, 'long': 13.430245386498578, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 3.1189980236116086}"
314,"{'vehicle_id': 37, 'time_send': 635.0017024569715, 'time_enter': 645.1296477630142, 'time_start': None, 'SOC_end': 92.57407044739719, 'SOC_send': 94.1996595086057, 'lat': 52.50168533950195, 'long': 13.402971438772939, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.0639726530213025}"
315,"{'vehicle_id': 66, 'time_send': 644.8834445017337, 'time_enter': 650.9407300922078, 'time_start': None, 'SOC_end': 90.09275532433261, 'SOC_send': 90.90421244242744, 'lat': 52.513445947420074, 'long': 13.320440734537785, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.0286427952370367}"
316,"{'vehicle_id': 116, 'time_send': 47.34138013616544, 'time_enter': 54.95468205931998, 'time_start': 55.17661111064702, 'SOC_end': 100.0, 'SOC_send': 69.33172397276691, 'lat': 52.51980625340342, 'long': 13.434851125428233, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8066509615772697}"
317,"{'vehicle_id': 286, 'time_send': 643.8927251310533, 'time_enter': 649.1434503871749, 'time_start': None, 'SOC_end': 93.77130992256501, 'SOC_send': 94.42145497378932, 'lat': 52.56126524441851, 'long': 13.390584247196587, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.6253626280607736}"
318,"{'vehicle_id': 271, 'time_send': 629.2650402122949, 'time_enter': 636.6753909822543, 'time_start': 636.6753909822543, 'SOC_end': 100.0, 'SOC_send': 73.14178846991629, 'lat': 52.530613839088424, 'long': 13.434409686245464, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.7051753849796842}"
319,"{'vehicle_id': 106, 'time_send': 524.1309094283883, 'time_enter': 533.0947195360176, 'time_start': 533.0947195360176, 'SOC_end': 100.0, 'SOC_send': 93.57381811432234, 'lat': 52.52650313001395, 'long': 13.270868080850159, 'v_hex': '871f1d482ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 35, 'CS_position': 36, 'distance': 3.4819050538146383}"
320,"{'vehicle_id': 179, 'time_send': 609.386291014126, 'time_enter': 622.3633016550922, 'time_start': 622.3633016550922, 'SOC_end': 100.0, 'SOC_send': 36.339572538407936, 'lat': 52.52529162932176, 'long': 13.391831247818201, 'v_hex': '871f1d489ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 40, 'CS_position': 45, 'distance': 5.488505320483121}"
