,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,"(7, 0, 53, 3, 0, 0)","(6, 1, 18, 3, 0, 1)","(9, 1, 14, 3, 1, 0)","(9, 2, 16, 3, 1, 0)","(9, 3, 27, 3, 0, 0)","(4, 5, 51, 3, 1, 0)","(9, 6, 27, 3, 0, 0)","(9, 7, 51, 3, 0, 0)","(9, 8, 53, 3, 0, 1)","(8, 9, 49, 3, 0, 1)","(8, 10, 40, 3, 0, 2)","(7, 10, 49, 3, 0, 2)",,,,
1,4,0,4,2,3,2,1,1,0,1,4,3,,,,
2,14.281955335840355,1.2688033386193327,17.620089130235463,4.566749221556082,19.60518333240779,-7.886913058144613,4.822369636084567,8.542055246791307,27.022640983330437,23.883683397077725,20.975109152809583,8.453846244626082,,,,
0,"(5, 1, 44, 3, 1, 0)","(9, 2, 13, 3, 0, 0)","(9, 4, 15, 3, 1, 0)","(9, 4, 14, 3, 0, 1)","(8, 7, 43, 3, 0, 1)","(7, 7, 45, 3, 0, 0)","(4, 8, 44, 3, 0, 1)",,,,,,,,,
1,2,1,1,0,4,3,0,,,,,,,,,
2,11.56156775712962,-3.248732870792761,13.25508268264996,51.37163196109906,12.389481731300005,19.113269880049096,3.9978769564277807,,,,,,,,,
0,"(6, 0, 88, 3, 0, 0)","(6, 1, 37, 2, 0, 0)","(9, 3, 59, 3, 0, 0)","(9, 4, 59, 3, 0, 0)","(9, 5, 53, 3, 0, 0)","(9, 5, 53, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 39, 3, 0, 0)","(9, 7, 41, 3, 1, 1)","(9, 8, 13, 3, 0, 0)","(9, 9, 42, 3, 0, 1)","(8, 9, 60, 3, 0, 1)",,,
1,2,2,4,3,4,1,4,4,1,0,4,4,0,,,
2,22.48528678667829,-10.420582420524191,-0.0,26.233683231771643,6.724897844233112,-3.616478513887848,10.518053836393348,-0.0,11.061914121839303,3.271573409290367,15.72736878198911,24.211765447448904,13.631195215973314,,,
0,"(6, 0, 7, 3, 0, 0)","(9, 3, 15, 3, 0, 0)","(4, 6, 76, 3, 0, 1)","(9, 9, 71, 3, 1, 1)","(9, 9, 75, 3, 1, 2)","(9, 10, 53, 3, 0, 1)","(8, 11, 64, 3, 0, 0)",,,,,,,,,
1,1,2,0,2,0,0,4,,,,,,,,,
2,-9.031670969489316,33.72698646339966,-1.983103844161974,8.534374994858563,7.930511005916981,14.011753692945565,9.614261638666106,,,,,,,,,
0,"(7, 1, 24, 2, 0, 0)","(3, 4, 76, 3, 0, 0)","(3, 5, 85, 3, 0, 1)","(9, 9, 39, 3, 1, 2)","(9, 9, 71, 3, 1, 1)","(9, 10, 42, 3, 1, 2)","(8, 11, 44, 3, 1, 0)",,,,,,,,,
1,2,3,0,0,0,1,0,,,,,,,,,
2,40.729332013275055,10.383935913430065,9.075167327969748,1.8200447886045568,5.814380242851836,17.105939267849696,6.409657418384899,,,,,,,,,
0,"(7, 1, 14, 3, 0, 0)","(6, 1, 18, 3, 0, 0)","(9, 3, 16, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(4, 5, 40, 3, 0, 0)","(9, 6, 77, 3, 0, 1)","(4, 7, 76, 3, 0, 1)","(9, 10, 71, 3, 0, 1)","(8, 11, 44, 3, 0, 2)",,,,,,,
1,4,2,4,2,0,3,1,0,4,,,,,,,
2,8.15529992011827,-6.676400280983073,-0.0,21.120285091402675,-0.26609663951278684,16.988957010035843,-6.8183166156986115,26.923330429055095,8.94292512727479,,,,,,,
0,"(6, 1, 53, 3, 0, 0)","(9, 1, 40, 3, 0, 0)","(9, 3, 39, 3, 1, 0)","(9, 4, 39, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 7, 71, 3, 0, 0)","(4, 8, 73, 3, 1, 0)","(4, 9, 45, 3, 0, 1)","(3, 9, 85, 3, 0, 1)","(2, 10, 59, 3, 0, 1)","(2, 10, 40, 3, 0, 1)",,,
1,2,0,1,4,4,1,3,3,0,2,0,3,4,,,
2,3.4749807412345852,-1.8053172176942254,-0.0,-0.0,-0.0,-0.0,14.817702635456468,17.34571930702603,16.996537303565955,20.00378081424906,9.676588491654828,11.771519301093392,12.257153459236878,,,
0,"(6, 0, 47, 2, 0, 0)","(9, 3, 61, 3, 0, 0)","(8, 4, 62, 3, 0, 0)","(8, 5, 35, 2, 0, 0)","(7, 5, 65, 2, 0, 0)","(9, 7, 52, 3, 0, 1)","(9, 8, 52, 3, 0, 1)","(9, 8, 42, 3, 0, 1)","(8, 9, 39, 3, 1, 1)",,,,,,,
1,0,4,4,1,0,0,0,4,0,,,,,,,
2,19.825005173390807,5.187026396998145,-0.0,8.085521560537574,6.017351650881991,7.090939511890743,16.764595518394028,22.044811505841185,37.17928120833589,,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(6, 2, 26, 3, 1, 0)","(9, 4, 13, 3, 0, 0)","(9, 5, 18, 3, 0, 1)","(9, 7, 16, 3, 0, 0)","(9, 7, 40, 3, 1, 0)","(9, 7, 85, 3, 0, 1)","(9, 8, 71, 3, 0, 1)","(9, 9, 75, 3, 0, 1)","(9, 10, 75, 3, 0, 2)","(9, 10, 44, 3, 0, 1)",,,,,
1,3,0,1,0,4,0,0,1,0,2,1,,,,,
2,16.72110157680357,19.961785492828326,11.608730211879664,-1.878710877345086,14.76260869286649,5.139912717768933,11.466893316722905,4.347009435986425,6.9330097049786525,9.615114104918995,13.583920735373791,,,,,
0,"(6, 0, 77, 3, 0, 0)","(9, 1, 73, 3, 1, 0)","(8, 3, 40, 3, 1, 1)","(9, 4, 85, 3, 0, 1)","(4, 7, 59, 3, 0, 1)","(4, 7, 52, 3, 0, 0)","(3, 8, 62, 3, 0, 0)",,,,,,,,,
1,1,1,1,3,4,3,1,,,,,,,,,
2,6.686988638683542,29.46577889033716,1.1131985950282597,17.6720567133255,24.72638354762962,6.871895934755539,-1.7935867247799724,,,,,,,,,
0,"(7, 1, 56, 3, 0, 0)","(7, 2, 56, 2, 0, 0)","(7, 2, 43, 3, 0, 1)","(9, 4, 59, 3, 0, 0)","(9, 5, 59, 3, 0, 0)","(9, 6, 59, 3, 0, 0)","(9, 6, 61, 1, 0, 0)","(9, 7, 52, 3, 0, 0)","(4, 10, 39, 3, 0, 2)",,,,,,,
1,4,3,2,3,0,4,2,3,0,,,,,,,
2,-0.0,19.248023403642986,-6.680536550912009,-0.0,-0.9757087755790339,7.649436417745932,16.500696410164228,25.593665570349266,1.5380663751627026,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(6, 2, 5, 3, 0, 0)","(5, 3, 12, 3, 0, 0)","(9, 4, 54, 1, 0, 0)","(4, 7, 59, 3, 0, 1)","(9, 8, 60, 3, 0, 1)","(9, 8, 60, 3, 0, 0)","(9, 9, 85, 3, 0, 1)","(4, 10, 42, 3, 1, 3)",,,,,,,
1,1,3,2,3,0,1,4,3,1,,,,,,,
2,-0.0,36.06701698445284,4.844479776268706,26.8286788618352,-3.8619260472799883,8.123032130189648,21.875811811546107,22.352734636310572,2.8402653368730197,,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 12, 3, 0, 0)","(3, 3, 13, 3, 0, 0)","(8, 5, 73, 3, 1, 1)","(9, 6, 88, 3, 1, 0)","(9, 7, 88, 3, 0, 0)","(4, 10, 58, 2, 1, 1)","(3, 11, 73, 3, 0, 1)",,,,,,,,
1,2,4,0,2,0,3,4,3,,,,,,,,
2,23.142763857740185,9.976117157076466,11.19786462651594,23.072175548888836,7.908850830978563,25.879655609428685,31.740657419370343,21.58402742199565,,,,,,,,
0,"(7, 0, 27, 3, 0, 0)","(9, 1, 16, 3, 0, 1)","(9, 2, 16, 3, 0, 0)","(9, 2, 41, 3, 1, 0)","(9, 3, 71, 2, 0, 0)","(4, 6, 86, 3, 0, 0)","(9, 9, 48, 3, 0, 0)","(8, 10, 36, 3, 0, 1)",,,,,,,,
1,2,4,4,1,3,0,0,1,,,,,,,,
2,1.0358654976773671,5.396799603963927,12.251030545447641,21.895880644178156,3.480688214199776,21.265603668927145,22.48447487788326,13.396978507078385,,,,,,,,
0,"(7, 1, 67, 2, 0, 0)","(9, 3, 84, 1, 0, 0)","(4, 5, 40, 3, 0, 0)","(4, 6, 40, 3, 1, 0)","(4, 7, 40, 3, 0, 0)","(4, 7, 16, 3, 1, 1)","(9, 8, 77, 3, 0, 0)","(9, 9, 59, 3, 0, 1)","(8, 9, 76, 3, 1, 1)","(8, 10, 72, 3, 0, 0)",,,,,,
1,0,3,3,3,4,0,0,4,4,0,,,,,,
2,-6.0996487782889455,18.727754955441732,-0.0,-0.0,15.035385855009228,3.161499552571211,12.470492392638505,15.115477995762818,6.707119454264063,8.108275596430861,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(7, 2, 5, 3, 0, 0)","(7, 3, 5, 2, 0, 0)","(4, 5, 26, 3, 0, 0)","(9, 8, 50, 3, 0, 0)","(9, 9, 18, 3, 0, 1)","(9, 10, 17, 3, 1, 2)","(8, 10, 72, 1, 0, 1)",,,,,,,,
1,1,1,2,0,0,2,4,0,,,,,,,,
2,-0.0,-0.0,12.915651422354312,0.8270023079168318,11.292541417896993,5.973198902025235,16.55179637198727,1.7141260870552442,,,,,,,,
0,"(7, 0, 41, 3, 0, 0)","(9, 3, 39, 3, 1, 0)","(9, 4, 39, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(4, 8, 71, 3, 0, 1)","(4, 8, 51, 3, 1, 0)","(9, 10, 53, 3, 0, 3)","(8, 11, 17, 3, 1, 1)",,,,,,,,
1,0,1,4,2,3,0,1,2,,,,,,,,
2,-7.514403354063975,-0.0,-0.0,22.036161340461664,24.879557703290715,0.016473630236043847,35.891901256038025,12.843620302897655,,,,,,,,
0,"(6, 1, 62, 1, 0, 0)","(9, 3, 36, 3, 0, 0)","(4, 6, 62, 2, 0, 0)","(9, 10, 26, 3, 0, 0)",,,,,,,,,,,,
1,0,3,0,4,,,,,,,,,,,,
2,19.095855248774427,15.9881225943001,9.075907878853188,33.84861121036515,,,,,,,,,,,,
0,"(7, 1, 45, 3, 0, 0)","(6, 1, 51, 3, 1, 0)","(6, 1, 26, 3, 1, 1)","(9, 3, 16, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(4, 5, 16, 3, 0, 0)","(4, 6, 40, 3, 0, 0)","(9, 7, 75, 3, 1, 0)","(4, 10, 77, 3, 0, 2)",,,,,,,
1,3,3,1,4,2,2,2,3,0,,,,,,,
2,15.36248364965044,8.421786552309397,-11.10249702043592,-0.0,4.170156338354734,21.988820980286743,-8.778959252043025,19.904994420179545,13.871614405782827,,,,,,,
0,"(7, 1, 69, 3, 0, 0)","(4, 2, 68, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(10, 5, 40, 3, 0, 0)","(9, 5, 49, 3, 0, 0)","(9, 5, 51, 2, 0, 0)","(4, 6, 40, 3, 0, 1)","(9, 7, 88, 3, 1, 0)","(9, 8, 40, 3, 0, 1)","(9, 9, 16, 3, 0, 1)","(4, 10, 73, 3, 0, 1)","(9, 11, 77, 3, 0, 1)",,,,
1,2,2,2,3,4,3,2,1,0,3,0,1,,,,
2,5.129682291278618,14.659988185937747,-3.6382113350723673,21.928855257661453,5.584629813564941,27.352299774446845,-6.639365492952612,2.751046734155027,19.014130338099275,17.17667378945937,-1.7899548374505887,12.326469882357362,,,,
0,"(7, 0, 75, 3, 0, 1)","(4, 1, 12, 3, 0, 0)","(9, 2, 41, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 23, 3, 0, 0)","(8, 7, 25, 3, 0, 0)","(9, 8, 36, 3, 0, 1)","(9, 8, 39, 3, 0, 1)",,,,,
1,3,2,0,3,1,1,0,4,2,4,3,,,,,
2,10.911363471961916,-0.6096327203809917,-2.9226493752100775,-0.0,-0.0,-0.0,29.291191919409826,14.520442291997195,6.224549903609578,15.857542759239902,21.810074818450175,,,,,
0,"(6, 1, 23, 3, 0, 0)","(6, 1, 45, 3, 0, 0)","(6, 2, 45, 3, 0, 0)","(5, 2, 17, 3, 0, 0)","(5, 2, 75, 3, 0, 0)","(9, 4, 39, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 8, 77, 3, 0, 0)","(9, 8, 13, 3, 1, 0)","(9, 9, 86, 3, 0, 0)","(9, 9, 77, 3, 0, 2)","(9, 10, 71, 3, 0, 1)","(8, 11, 42, 3, 0, 1)","(8, 11, 13, 3, 0, 1)"
1,0,3,3,4,2,4,1,4,3,0,4,2,2,0,1,1
2,20.42496347860073,-0.0,18.308676785917893,13.921886883679012,-10.056865376309917,-0.0,-0.0,-0.0,10.416889300008586,9.331892912064319,19.894359807160033,-0.005226235209740908,6.494449472604346,14.385016178944696,13.279032858194208,4.141674104223753
0,"(6, 0, 71, 3, 0, 0)","(6, 1, 13, 3, 0, 0)","(5, 1, 33, 3, 0, 1)","(5, 2, 53, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 35, 2, 0, 0)","(9, 8, 45, 3, 0, 0)","(8, 9, 16, 3, 1, 1)","(9, 9, 39, 3, 0, 2)","(8, 10, 73, 3, 0, 1)",,,
1,4,2,0,2,4,1,4,3,2,0,2,0,2,,,
2,14.995004861798378,26.34905923518121,3.9384051752994345,-10.667854854431862,-0.0,-0.0,-0.0,15.58786093596433,2.1222832720106317,8.08628787846157,6.9624505863721415,22.291288599055854,31.337390584989365,,,
0,"(7, 1, 55, 2, 0, 0)","(4, 1, 49, 3, 0, 0)","(9, 3, 16, 3, 0, 0)","(4, 4, 16, 3, 0, 0)","(4, 5, 73, 3, 0, 1)","(4, 5, 71, 3, 1, 1)","(9, 8, 68, 1, 0, 0)","(9, 8, 75, 3, 0, 0)",,,,,,,,
1,2,1,2,3,3,1,4,3,,,,,,,,
2,12.435004224844743,-12.168949634021084,4.111344773302453,15.100734680947902,9.046614651305521,-8.049743782704816,12.272052233479835,33.673610291639676,,,,,,,,
0,"(6, 1, 44, 3, 1, 0)","(6, 1, 13, 3, 1, 1)","(5, 2, 62, 3, 0, 0)","(9, 6, 47, 1, 0, 0)","(9, 7, 51, 3, 1, 0)","(9, 7, 7, 2, 0, 1)","(9, 9, 10, 1, 0, 0)","(9, 10, 44, 3, 1, 1)",,,,,,,,
1,1,3,1,2,2,1,0,4,,,,,,,,
2,10.255360461925926,47.57257042061275,8.110732314097133,-1.454384657364356,7.819921568320249,21.49017099949082,12.121053144120157,18.972674515474946,,,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(7, 1, 76, 2, 1, 0)","(7, 2, 72, 2, 0, 0)","(9, 4, 42, 3, 1, 1)","(8, 4, 21, 3, 0, 0)","(9, 5, 49, 3, 0, 0)","(9, 6, 16, 3, 0, 0)","(9, 7, 16, 3, 0, 0)","(4, 8, 36, 3, 0, 1)","(4, 8, 16, 3, 0, 1)","(9, 10, 60, 3, 0, 1)",,,,,
1,4,4,0,4,2,4,4,2,4,2,3,,,,,
2,11.753077759921547,-0.0,18.554597437629383,18.431644423608446,15.581644217608783,-0.0,-0.0,23.969486287028896,20.599470699761575,4.310617873835393,21.458795930411583,,,,,
0,"(7, 0, 51, 3, 0, 0)","(9, 1, 75, 3, 1, 1)","(9, 3, 60, 3, 0, 0)","(9, 3, 61, 3, 0, 0)","(9, 4, 33, 2, 0, 0)","(9, 4, 36, 3, 0, 0)","(9, 5, 62, 2, 0, 0)","(9, 6, 83, 3, 0, 0)","(9, 7, 83, 3, 0, 0)","(4, 9, 40, 3, 1, 2)","(3, 10, 53, 3, 0, 1)","(3, 10, 40, 3, 0, 0)",,,,
1,2,0,2,0,1,4,2,4,2,3,3,0,,,,
2,12.813905545795393,16.413741413133184,4.33128291407737,5.121920541513587,5.189856868208331,21.066148948670733,3.3702513517541366,-0.0,21.216074353556426,32.794331505328714,18.51394220598366,13.692292731396062,,,,
0,"(7, 0, 53, 3, 0, 1)","(4, 1, 58, 3, 0, 0)","(3, 2, 40, 3, 0, 0)","(9, 4, 39, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 7, 17, 3, 0, 1)","(3, 9, 45, 3, 0, 2)","(3, 9, 52, 3, 0, 1)",,,,,,
1,3,0,0,4,3,1,3,3,3,2,,,,,,
2,29.90334440893627,14.28224883588007,-11.0598478187546,-0.0,-0.0,-0.0,12.78584187630692,45.33381163832506,12.442665923140392,-6.370717770535207,,,,,,
0,"(6, 0, 18, 2, 0, 1)","(9, 1, 7, 3, 1, 0)","(9, 3, 15, 3, 0, 0)","(9, 4, 39, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 7, 42, 3, 0, 1)","(9, 8, 16, 3, 0, 0)","(9, 8, 53, 3, 0, 1)","(8, 9, 62, 1, 0, 1)",,,,,
1,0,0,1,0,1,4,4,4,4,0,3,,,,,
2,7.348364564045334,-3.8048290785152474,31.85585906136916,-4.000760305135651,-0.0,-0.0,8.967770144779942,8.720800938091642,11.913429838125262,18.298753180322628,10.473835040660909,,,,,
0,"(7, 1, 56, 3, 0, 0)","(6, 2, 75, 3, 0, 0)","(8, 5, 58, 3, 1, 1)","(3, 7, 12, 3, 0, 1)","(3, 7, 17, 3, 0, 0)",,,,,,,,,,,
1,4,0,3,4,1,,,,,,,,,,,
2,31.422612535377567,27.21589548827206,39.93873010045461,16.57852151321721,22.522905960965073,,,,,,,,,,,
0,"(6, 0, 42, 3, 0, 1)","(9, 3, 39, 3, 1, 0)","(9, 4, 39, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 7, 76, 3, 0, 1)","(9, 8, 73, 3, 0, 1)","(4, 9, 42, 3, 1, 3)","(4, 10, 45, 3, 0, 2)",,,,,,
1,1,1,4,4,1,1,1,3,3,0,,,,,,
2,-5.310432078241182,-0.0,-0.0,-0.0,-0.0,20.019455448779915,8.002866715272194,16.150639097485403,13.81369755856657,2.527917203381543,,,,,,
0,"(7, 1, 59, 3, 0, 0)","(9, 2, 59, 3, 0, 0)","(9, 2, 26, 3, 0, 0)","(3, 5, 58, 1, 1, 1)","(9, 7, 43, 3, 0, 1)","(8, 7, 64, 3, 0, 0)","(4, 10, 51, 3, 0, 1)","(3, 10, 71, 3, 0, 0)",,,,,,,,
1,0,0,3,1,4,3,3,0,,,,,,,,
2,-4.90378273307205,34.10271623949785,46.97618317139656,-6.098714939934066,34.56930262007782,33.13874114339782,18.371676482761444,19.29733933779909,,,,,,,,
0,"(6, 1, 53, 3, 0, 1)","(6, 1, 48, 3, 0, 0)","(6, 1, 16, 3, 0, 0)","(5, 2, 21, 3, 0, 0)","(9, 4, 13, 3, 0, 0)","(9, 4, 71, 3, 0, 0)","(9, 5, 17, 3, 1, 0)","(9, 5, 53, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 39, 3, 1, 1)","(9, 7, 40, 3, 0, 1)","(9, 7, 43, 3, 0, 1)",,,,
1,3,3,3,2,1,2,4,1,4,1,4,3,,,,
2,10.614984442118875,18.993161424401684,14.399664743853005,-10.007373225777783,12.984515071926914,3.730355380508879,19.00815727096615,2.549389889489653,10.32378048344789,4.87056820626065,18.971749660562697,26.46051354735936,,,,
0,"(7, 1, 25, 3, 0, 0)","(9, 2, 26, 3, 0, 0)","(3, 6, 37, 1, 0, 0)","(9, 7, 57, 1, 0, 1)","(9, 7, 44, 3, 1, 1)","(9, 8, 60, 3, 0, 0)","(9, 9, 52, 3, 0, 0)","(8, 10, 36, 3, 1, 1)",,,,,,,,
1,0,3,0,2,1,2,1,0,,,,,,,,
2,-1.5472405480407945,49.05286563203506,-9.572120452136632,0.6572532078702924,0.5985165530488725,7.734955258715276,29.369463325362144,23.58574011543779,,,,,,,,
0,"(7, 1, 69, 3, 0, 0)","(6, 1, 40, 3, 1, 0)","(9, 3, 85, 3, 0, 1)","(9, 3, 44, 3, 1, 0)","(9, 4, 88, 3, 1, 0)","(4, 5, 16, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 7, 3, 0, 0)","(9, 8, 40, 3, 0, 1)","(9, 8, 44, 3, 1, 0)","(4, 10, 36, 3, 1, 1)",,,,,
1,1,0,4,1,3,2,1,1,0,3,1,,,,,
2,24.974775879783515,5.3470419674963425,12.045778887986105,11.92313995076896,20.521020348563773,-3.3540715237857075,2.291793050711827,28.46942606544604,1.362163165475149,24.584217354695916,-0.5785213749698332,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 75, 3, 0, 0)","(4, 3, 88, 3, 0, 0)","(3, 4, 40, 3, 0, 0)","(3, 4, 88, 3, 0, 1)","(2, 5, 76, 3, 0, 0)","(9, 9, 87, 3, 0, 0)","(9, 9, 84, 1, 0, 0)","(8, 9, 75, 3, 0, 1)","(4, 11, 75, 3, 1, 1)","(3, 11, 39, 3, 0, 2)",,,,,
1,2,4,3,3,3,1,4,4,3,3,0,,,,,
2,6.37723192372028,17.429637043071857,24.568892219585006,10.02970909227052,14.97731088234221,-12.242487495172837,7.760804241317577,13.949262899979265,22.591611978970402,11.018295278228495,6.000600355920075,,,,,
0,"(6, 2, 30, 3, 0, 0)","(9, 4, 13, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(9, 5, 77, 3, 0, 1)","(4, 6, 71, 3, 0, 1)","(4, 7, 71, 3, 0, 0)","(9, 8, 14, 3, 0, 0)","(9, 9, 34, 3, 1, 2)","(9, 10, 71, 3, 0, 1)","(9, 11, 41, 3, 0, 1)",,,,,,
1,2,1,0,3,3,0,1,2,0,2,,,,,,
2,-17.057158819007604,16.695709863467584,9.740344634109828,12.568755354983352,-0.0,9.58793055106618,23.240915022449638,10.45387012529296,13.572276180522586,13.071802352310423,,,,,,
0,"(6, 0, 44, 3, 0, 0)","(6, 1, 44, 3, 1, 0)","(6, 1, 49, 3, 0, 0)","(9, 3, 16, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(4, 5, 16, 3, 0, 0)","(4, 5, 14, 3, 0, 0)","(9, 8, 14, 3, 0, 1)","(4, 9, 49, 3, 0, 2)","(4, 9, 42, 3, 1, 2)","(3, 10, 16, 3, 1, 1)",,,,,
1,3,1,2,3,2,2,1,3,3,0,1,,,,,
2,-0.0,26.61298115241344,-9.412065103197744,-0.0,4.170156338354734,15.328663079700256,-8.09972953627311,23.231435241830102,15.221163946050932,9.690881711361277,5.170586094006902,,,,,
0,"(7, 1, 53, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 1)","(9, 8, 45, 3, 0, 1)","(9, 8, 53, 3, 1, 1)",,,,,,,
1,1,3,0,4,2,1,0,3,0,,,,,,,
2,-6.2977759998169205,-0.0,-1.0591902439780922,-0.0,7.223712620671022,-0.0,-12.263898052098746,11.445707076973653,17.22138248824866,,,,,,,
0,"(6, 0, 72, 2, 0, 0)","(9, 1, 39, 3, 0, 1)","(9, 2, 39, 3, 0, 0)","(4, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 7, 34, 3, 0, 0)","(9, 8, 17, 3, 0, 1)","(9, 8, 18, 3, 0, 0)","(9, 9, 10, 1, 0, 0)",,,,
1,2,4,2,0,4,1,4,4,1,4,0,1,,,,
2,11.73715219949254,-0.0,3.6630981867277312,-8.564190243978093,-0.0,-0.0,-0.0,5.0,10.496894996269946,11.95212014601983,38.72761969357397,11.150252475541357,,,,
0,"(7, 1, 88, 3, 0, 0)","(4, 2, 75, 3, 0, 1)","(9, 5, 77, 3, 0, 0)","(4, 7, 52, 3, 0, 0)","(4, 7, 51, 3, 1, 1)",,,,,,,,,,,
1,3,0,3,3,1,,,,,,,,,,,
2,20.375734666047816,7.245043678919977,31.684688353959558,10.01390373230837,5.912669129858102,,,,,,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(7, 2, 24, 1, 1, 0)","(9, 4, 43, 3, 0, 1)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 87, 3, 0, 1)","(9, 9, 39, 3, 0, 2)","(9, 9, 61, 3, 0, 1)","(9, 10, 59, 3, 0, 1)","(9, 10, 43, 3, 0, 0)","(9, 11, 53, 3, 0, 2)",,,,,
1,3,0,2,4,4,1,0,0,2,2,4,,,,,
2,-0.0,23.461738581503052,-3.9507435387963277,-0.0,30.507529904522244,6.926919648635108,7.851963962255012,6.390864813897887,3.062814111934923,3.9902050702133742,7.434869584579155,,,,,
0,"(7, 1, 25, 3, 0, 0)","(9, 3, 51, 3, 0, 0)","(9, 3, 14, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(4, 8, 45, 3, 0, 1)","(4, 8, 41, 3, 0, 0)",,,,,,,,
1,0,2,2,1,0,2,2,0,,,,,,,,
2,9.267055702666458,4.658185561787489,9.306583151910377,-2.2894232969182795,-1.186428786590728,9.961101947901254,11.766010819523121,-2.1499855946505857,,,,,,,,
0,"(7, 0, 41, 3, 0, 1)","(4, 1, 52, 3, 0, 0)","(4, 2, 53, 3, 0, 0)","(9, 5, 49, 3, 0, 1)","(9, 7, 16, 3, 0, 0)","(4, 8, 16, 3, 0, 1)","(9, 9, 51, 3, 0, 0)","(8, 9, 36, 3, 1, 1)","(8, 10, 51, 3, 0, 1)",,,,,,,
1,3,4,0,2,2,2,4,1,3,,,,,,,
2,15.431231623136423,-0.0,6.90830809171419,-3.281518655312399,21.43868638195979,-3.2660305201188997,17.62251084084259,14.203371279300953,15.28061507069772,,,,,,,
0,"(7, 1, 24, 2, 0, 0)","(4, 3, 17, 3, 1, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 8, 39, 3, 0, 0)","(9, 8, 16, 3, 0, 1)",,,,,,,,,
1,2,1,4,1,3,4,0,,,,,,,,,
2,23.90948823236205,-13.314588294499876,-0.0,-0.0,-0.0,10.809381963283236,41.15209841258971,,,,,,,,,
0,"(7, 1, 15, 3, 0, 0)","(9, 3, 15, 3, 0, 0)","(9, 3, 85, 3, 1, 0)","(8, 5, 37, 2, 0, 0)","(9, 5, 49, 3, 0, 0)","(8, 6, 35, 3, 0, 0)","(8, 8, 35, 3, 1, 1)","(8, 8, 27, 3, 0, 1)","(9, 10, 36, 3, 1, 1)","(9, 11, 16, 3, 1, 1)",,,,,,
1,0,1,4,0,4,0,4,0,2,4,,,,,,
2,-5.645086772439926,25.285169359269428,30.0915247175316,19.301587134916502,18.521091411502102,23.507264822287414,22.215257431262536,6.608118870319725,11.286173934383676,13.185657398008775,,,,,,
