,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"(7, 1, 55, 3, 0, 0)","(4, 2, 85, 3, 0, 0)","(9, 4, 42, 3, 0, 0)","(9, 4, 42, 3, 1, 0)","(4, 6, 42, 3, 1, 0)","(9, 9, 36, 3, 0, 0)","(8, 10, 43, 3, 0, 2)","(9, 10, 53, 3, 0, 1)","(9, 11, 34, 3, 0, 2)",,,,,,,,
1,2,2,0,3,0,4,2,0,1,,,,,,,,
2,14.967863527286408,-10.619146825239854,2.5259313699020303,5.630353026681101,11.569675516946141,23.13712405396259,5.45051459158255,7.870669593239141,8.539176958228886,,,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 1, 23, 3, 1, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 6, 7, 3, 0, 1)","(9, 7, 16, 3, 0, 1)","(9, 8, 14, 3, 0, 0)","(9, 8, 27, 3, 0, 1)","(9, 8, 49, 3, 0, 2)","(9, 9, 49, 3, 0, 1)",,,,,,
1,3,1,4,4,3,1,1,1,2,0,2,,,,,,
2,21.55461094110298,-9.4363732534358,-0.0,-0.0,7.528487562274405,15.768498954248152,-3.587114202302231,5.0,2.2662793889922868,16.600571361251482,22.060842904325774,,,,,,
0,"(7, 0, 40, 3, 0, 1)","(9, 1, 73, 3, 0, 0)","(4, 2, 73, 3, 1, 0)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 6, 22, 3, 0, 0)","(9, 9, 75, 3, 0, 2)",,,,,,,,,
1,1,3,0,4,4,2,1,1,,,,,,,,,
2,10.338576608456854,7.0668638065121465,-8.926571165591126,-0.0,-0.0,25.673272871635028,0.09884156981129166,31.240527227701698,,,,,,,,,
0,"(6, 0, 42, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(4, 6, 44, 3, 0, 0)","(3, 7, 13, 3, 1, 0)",,,,,,,,,,,,
1,1,4,2,0,1,,,,,,,,,,,,
2,-5.698681515284667,-0.0,24.117779040232747,20.91116567893794,4.389446672088688,,,,,,,,,,,,
0,"(7, 1, 42, 3, 0, 0)","(6, 1, 85, 3, 0, 0)","(6, 2, 85, 3, 1, 0)","(6, 2, 88, 3, 0, 0)","(5, 3, 41, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(9, 7, 41, 3, 0, 1)","(9, 8, 88, 3, 0, 0)","(8, 8, 42, 3, 1, 2)","(7, 9, 49, 3, 0, 1)","(9, 10, 47, 3, 0, 0)",,,,
1,3,3,3,3,0,1,4,4,0,0,4,0,0,,,,
2,19.979675618101705,-0.0,6.164748415907026,22.62252840237451,-9.793124226125613,-0.0,-0.0,5.0,24.04251053040411,27.277656586454672,25.446328155326906,27.901562809627663,7.2800201933630815,,,,
0,"(7, 1, 8, 3, 0, 0)","(7, 2, 8, 2, 0, 0)","(6, 3, 60, 3, 1, 1)","(9, 5, 34, 3, 0, 0)","(9, 6, 44, 2, 0, 0)","(9, 6, 39, 3, 0, 1)","(9, 7, 71, 3, 1, 0)","(8, 7, 75, 3, 1, 1)","(4, 10, 40, 3, 0, 3)",,,,,,,,
1,3,4,2,4,2,4,1,3,3,,,,,,,,
2,-0.0,34.79668649203748,-7.609962324832452,9.925683045349835,2.5224313040773967,14.700103316706093,7.043832913499739,21.950288276483967,19.066134637326286,,,,,,,,
0,"(6, 0, 3, 2, 0, 0)","(9, 3, 3, 3, 0, 1)","(9, 3, 53, 3, 0, 1)","(9, 3, 60, 2, 0, 1)","(8, 4, 77, 3, 0, 1)","(9, 5, 73, 3, 0, 0)","(4, 6, 74, 3, 0, 1)","(4, 7, 76, 3, 0, 1)","(9, 10, 16, 3, 1, 1)",,,,,,,,
1,0,4,4,4,0,2,3,1,3,,,,,,,,
2,-7.119371163717349,17.13748567742766,20.02017750875129,19.93106262325364,-4.15457859208043,16.60673338822974,10.863005192500973,3.318367500014787,15.866384828750668,,,,,,,,
0,"(7, 1, 34, 3, 0, 1)","(7, 1, 39, 3, 1, 0)","(6, 1, 51, 3, 0, 0)","(6, 2, 51, 3, 0, 1)","(5, 2, 57, 3, 0, 0)","(5, 3, 17, 3, 0, 1)","(9, 5, 73, 3, 0, 0)","(4, 7, 54, 3, 0, 0)","(9, 10, 14, 3, 0, 0)",,,,,,,,
1,1,4,3,3,4,2,2,0,4,,,,,,,,
2,15.6978577944822,14.89533305566297,5.0,35.59437445128775,23.497177174845902,-9.734089925849347,43.43701659855867,12.953285471105021,27.009266538720585,,,,,,,,
0,"(7, 0, 48, 3, 0, 1)","(6, 0, 52, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(4, 3, 17, 3, 0, 0)","(9, 7, 40, 3, 1, 0)","(9, 7, 40, 3, 1, 0)","(9, 8, 44, 3, 0, 0)","(8, 9, 87, 3, 1, 1)","(9, 10, 13, 3, 1, 2)","(9, 10, 74, 3, 0, 0)",,,,,,,
1,4,1,3,1,0,0,4,2,0,1,,,,,,,
2,11.440578511960489,13.850162127826174,22.041679217692845,3.9923729613556276,10.005458307128372,4.036962810017584,23.34153028782101,5.16612959893566,9.097273401672487,38.95352245086952,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(7, 2, 20, 2, 0, 0)","(8, 4, 58, 2, 0, 0)","(9, 5, 16, 3, 1, 0)","(8, 7, 43, 3, 0, 1)","(8, 7, 58, 3, 0, 1)","(8, 7, 32, 1, 0, 0)","(8, 10, 71, 3, 1, 2)","(8, 10, 23, 3, 0, 1)",,,,,,,,
1,1,0,2,0,4,4,1,2,2,,,,,,,,
2,-0.0,35.04747816461851,15.433769853197138,11.812399735228759,8.31542423430626,16.434471632217644,12.755734756643433,13.985256852507232,21.558300796086815,,,,,,,,
0,"(7, 1, 30, 3, 0, 0)","(7, 2, 30, 3, 0, 0)","(6, 3, 13, 3, 1, 0)","(9, 5, 27, 3, 0, 0)","(9, 7, 14, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 73, 3, 0, 1)","(4, 9, 53, 3, 0, 1)","(4, 10, 44, 3, 0, 3)",,,,,,,,
1,4,1,1,2,4,1,3,3,2,,,,,,,,
2,-0.0,25.3057347846449,1.1007096863643913,-3.484440088114206,-0.0,23.274849348700926,34.01101091943567,14.944262792268553,25.348748160887798,,,,,,,,
0,"(6, 0, 50, 3, 0, 0)","(9, 2, 18, 3, 0, 0)","(4, 4, 14, 3, 0, 0)","(4, 5, 14, 3, 0, 0)","(4, 6, 14, 3, 0, 1)","(9, 8, 26, 3, 0, 1)","(9, 9, 41, 3, 0, 2)","(8, 10, 59, 3, 0, 1)","(7, 10, 21, 3, 1, 0)",,,,,,,,
1,0,3,3,2,0,2,4,4,0,,,,,,,,
2,8.262053544231275,5.2374560636249194,-0.0,-0.0,-6.898357564021433,6.4038213583663515,25.06538526811429,26.500262811309792,7.5153471796686,,,,,,,,
0,"(7, 0, 42, 3, 0, 0)","(9, 1, 39, 3, 0, 0)","(9, 1, 58, 3, 1, 0)","(4, 3, 43, 3, 0, 0)","(4, 4, 44, 3, 0, 0)","(9, 5, 34, 3, 0, 0)","(9, 5, 41, 3, 0, 0)","(9, 6, 40, 3, 0, 1)","(3, 8, 77, 3, 0, 1)","(3, 8, 42, 3, 1, 2)","(3, 9, 13, 3, 0, 1)","(9, 10, 71, 3, 0, 1)",,,,,
1,2,0,3,3,1,1,2,3,3,3,2,2,,,,,
2,1.7921024626471125,20.962702902557492,14.65131802449056,13.258808220376167,9.848174795456961,7.473174872651436,15.446751478147839,35.58791913163627,11.271582817152261,11.213550448465174,-4.477009059909993,32.04339463912468,,,,,
0,"(7, 0, 40, 3, 0, 0)","(6, 1, 77, 3, 1, 0)","(6, 1, 71, 3, 1, 1)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(9, 8, 40, 3, 0, 0)","(9, 8, 42, 3, 1, 0)","(4, 9, 17, 3, 1, 1)","(3, 10, 74, 3, 1, 1)","(2, 11, 48, 3, 1, 2)",,,,,
1,4,3,2,4,4,2,0,4,3,0,1,3,,,,,
2,6.559447385106047,8.168192324351091,-9.067619495633377,-0.0,-0.0,8.033021111412936,0.9358437654701991,9.953926232456443,27.78190885928785,24.633899674757867,22.9876998285137,10.345239751577527,,,,,
0,"(6, 0, 77, 3, 0, 1)","(9, 1, 44, 3, 0, 0)","(4, 4, 83, 3, 0, 0)","(4, 4, 60, 2, 0, 0)","(4, 5, 85, 3, 0, 0)","(3, 6, 73, 3, 1, 0)","(9, 9, 22, 3, 0, 1)","(9, 10, 41, 3, 0, 0)",,,,,,,,,
1,0,3,3,3,3,1,2,0,,,,,,,,,
2,1.9729788952052998,5.30719734721561,14.776115141420014,10.844298491220421,25.929022917275212,-9.85970490609483,25.454777193836414,16.84770343265226,,,,,,,,,
0,"(6, 0, 75, 3, 0, 1)","(6, 1, 72, 3, 0, 0)","(5, 1, 85, 3, 0, 0)","(9, 2, 17, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(9, 8, 77, 3, 0, 0)","(9, 8, 71, 3, 0, 2)","(8, 9, 49, 3, 0, 1)","(9, 10, 43, 3, 0, 1)","(8, 11, 40, 3, 0, 2)",,,,,
1,3,1,2,0,4,2,0,0,1,1,4,4,,,,,
2,8.61576872052281,12.30748695705037,6.660277634189873,-3.4370250801302893,-0.0,8.033021111412936,-3.260344868224911,9.029643316592113,19.8609778830787,11.708871196337668,19.565997426519765,19.093005958543266,,,,,
0,"(6, 1, 53, 3, 0, 1)","(9, 1, 41, 3, 0, 0)","(9, 2, 17, 3, 0, 0)","(9, 3, 40, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 69, 3, 0, 0)","(7, 6, 37, 3, 0, 1)","(7, 6, 53, 3, 1, 1)","(9, 8, 53, 3, 0, 2)","(9, 9, 16, 3, 0, 2)","(9, 10, 13, 3, 1, 1)","(8, 10, 73, 3, 0, 0)","(4, 11, 75, 3, 1, 3)",,,,
1,2,1,0,1,4,4,4,1,1,2,0,3,3,,,,
2,2.3013832940867807,15.672543533669657,8.460979744884176,7.625742010303628,8.020424622037375,48.230173244752294,23.009455582658312,0.6381918504135307,11.808116708496703,18.121670800900176,9.617782416651444,18.898959301741705,8.894225048060836,,,,
0,"(6, 0, 59, 3, 0, 0)","(9, 2, 63, 1, 0, 0)","(8, 3, 7, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 7, 27, 3, 1, 0)","(9, 8, 53, 3, 0, 1)","(9, 8, 61, 3, 0, 0)","(9, 9, 41, 3, 0, 2)","(9, 9, 3, 3, 0, 1)","(8, 10, 16, 3, 1, 1)","(8, 11, 14, 3, 0, 1)",,,,,
1,0,4,1,4,3,2,0,1,4,4,1,2,,,,,
2,5.19231028593487,45.74349438836425,-4.908768245728248,-0.0,13.68177658118218,16.20371561676066,9.403638326943309,8.416580751637888,17.650283893484193,15.214822982618596,1.6743155040344528,9.426482627784564,,,,,
0,"(7, 1, 67, 2, 0, 0)","(9, 4, 42, 3, 1, 1)","(9, 5, 42, 3, 1, 0)","(4, 6, 85, 3, 0, 0)","(9, 7, 72, 3, 0, 0)","(9, 8, 85, 3, 0, 0)","(8, 9, 40, 3, 1, 2)","(8, 9, 71, 3, 0, 2)","(4, 10, 42, 3, 1, 2)","(4, 11, 77, 3, 1, 2)",,,,,,,
1,0,4,2,2,0,0,0,3,0,0,,,,,,,
2,12.102475585239645,-0.0,11.09953048958172,-5.544580709419382,13.156354443613626,22.576529631743906,9.387781276417702,12.565306758975948,8.381404496213282,15.456748612726146,,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 1, 73, 3, 1, 0)","(6, 2, 73, 3, 1, 0)","(5, 2, 39, 3, 0, 0)",,,,,,,,,,,,,
1,3,3,3,1,,,,,,,,,,,,,
2,22.062831042346644,9.206397566764135,18.693940700287918,-9.121506610603905,,,,,,,,,,,,,
0,"(6, 1, 40, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(4, 7, 83, 3, 0, 0)","(9, 10, 72, 3, 0, 1)",,,,,,,,,,,,
1,2,0,2,0,0,,,,,,,,,,,,
2,-6.708334953505996,-1.9046539986325666,29.32288793855727,-2.626792497921029,6.797978596354869,,,,,,,,,,,,
0,"(6, 0, 13, 3, 0, 0)","(9, 1, 72, 3, 0, 0)","(9, 2, 22, 1, 0, 0)","(9, 3, 71, 3, 0, 1)","(9, 4, 85, 2, 0, 0)","(4, 5, 42, 3, 1, 0)","(4, 6, 42, 3, 1, 0)","(9, 9, 54, 3, 0, 0)","(9, 10, 42, 3, 1, 1)",,,,,,,,
1,0,0,1,4,3,3,0,2,1,,,,,,,,
2,-0.8704570968823591,12.41895695008849,13.004686409585478,6.421604560354709,4.4342621363014985,-0.0,3.586959721774606,9.229006715276313,8.205679283092781,,,,,,,,
0,"(6, 1, 39, 3, 0, 1)","(9, 2, 52, 3, 0, 1)","(9, 3, 26, 3, 0, 0)","(4, 5, 36, 3, 0, 0)","(9, 9, 13, 3, 0, 2)","(8, 10, 40, 3, 1, 1)",,,,,,,,,,,
1,2,1,3,0,1,1,,,,,,,,,,,
2,-2.368442843646455,10.735600849958715,33.05891385220304,5.642122159053679,29.2644827886049,3.8689943801799984,,,,,,,,,,,
0,"(6, 0, 19, 3, 0, 0)","(8, 3, 18, 2, 0, 1)","(9, 5, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 16, 3, 1, 1)","(9, 9, 53, 3, 0, 1)","(9, 9, 49, 3, 0, 1)","(9, 10, 88, 3, 0, 0)",,,,,,
1,1,1,0,4,1,4,1,1,2,2,2,,,,,,
2,34.978555115927506,-3.458121954315785,5.321196053881259,-0.0,-0.0,-0.0,22.593650372200724,6.099702758119377,9.539757233868427,18.73614436138026,8.69626601714317,,,,,,
0,"(7, 0, 12, 3, 0, 0)","(4, 1, 76, 2, 0, 0)","(9, 4, 85, 3, 1, 0)","(4, 6, 42, 3, 1, 0)","(4, 7, 69, 1, 0, 0)","(9, 10, 58, 3, 1, 1)",,,,,,,,,,,
1,3,0,3,1,0,3,,,,,,,,,,,
2,24.19810731341525,-6.16746616468128,4.368013962231925,18.430899087810896,2.3747611261176047,28.976954502303073,,,,,,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 1, 73, 3, 1, 0)","(6, 2, 44, 2, 0, 1)","(9, 4, 34, 3, 0, 0)","(9, 5, 34, 3, 0, 0)","(9, 6, 34, 3, 0, 0)","(9, 6, 62, 2, 0, 1)","(3, 9, 85, 3, 0, 1)",,,,,,,,,
1,3,4,2,4,1,4,3,2,,,,,,,,,
2,16.537527939328665,18.286963781457498,-9.540378704191157,-0.0,-0.0,7.9728988416592275,36.280611109740605,18.931859848925384,,,,,,,,,
0,"(6, 0, 85, 3, 0, 0)","(6, 0, 40, 3, 1, 1)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(4, 7, 51, 3, 0, 0)",,,,,,,,,,,,
1,3,1,4,2,1,,,,,,,,,,,,
2,7.590842727263878,-8.407566864461963,-0.0,26.37259606817933,6.849122022568476,,,,,,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(7, 2, 20, 2, 0, 0)","(9, 4, 11, 2, 0, 0)","(9, 4, 12, 3, 0, 0)","(4, 7, 23, 3, 0, 0)","(9, 10, 54, 3, 0, 0)",,,,,,,,,,,
1,1,0,1,3,0,2,,,,,,,,,,,
2,-0.0,-8.871362941337456,33.57770902991274,13.02900261095235,1.47912067080145,8.709164091469153,,,,,,,,,,,
0,"(7, 0, 53, 3, 0, 0)","(7, 0, 45, 3, 0, 1)","(9, 1, 13, 3, 0, 0)","(3, 5, 64, 1, 0, 0)","(9, 9, 17, 3, 1, 1)","(8, 9, 39, 3, 0, 2)","(9, 10, 16, 3, 1, 2)","(8, 10, 73, 3, 0, 0)",,,,,,,,,
1,4,0,3,0,4,1,4,0,,,,,,,,,
2,7.675528078021655,20.57894708858427,57.12985494660189,19.49024937296551,15.046072364136538,10.839194283072931,14.820949128918457,7.979285901823568,,,,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 2, 57, 2, 1, 0)","(9, 4, 88, 3, 0, 0)","(9, 5, 85, 3, 0, 0)","(9, 7, 40, 3, 1, 0)","(9, 7, 75, 3, 0, 1)","(9, 8, 40, 3, 0, 1)","(8, 9, 3, 3, 0, 0)",,,,,,,,,
1,3,1,1,2,0,1,0,1,,,,,,,,,
2,45.11485976717247,-0.44663496426984217,8.74968446651409,8.350462857071186,6.434316421586875,5.238588751994477,7.717540741296147,6.096278911090681,,,,,,,,,
0,"(6, 0, 43, 3, 0, 0)","(9, 1, 45, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 2, 16, 3, 1, 0)","(9, 2, 42, 3, 0, 1)","(9, 3, 49, 3, 0, 0)","(9, 4, 26, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 8, 13, 3, 0, 0)","(8, 8, 49, 3, 0, 1)","(9, 9, 43, 3, 0, 1)","(9, 10, 73, 3, 0, 0)","(9, 11, 49, 3, 0, 2)",,,
1,0,4,3,4,0,2,2,1,4,4,1,1,2,4,,,
2,2.9927515454155698,-0.0,14.286493069523013,7.39148657817247,2.3767856841278885,6.771364647192042,-5.113354244828189,-0.0,20.303296421118404,15.853153407194384,16.607429671572124,21.179846447359267,25.707497065844553,9.391076682440195,,,
0,"(7, 0, 44, 3, 0, 0)","(6, 0, 85, 3, 0, 0)","(6, 0, 40, 3, 0, 0)","(6, 1, 40, 3, 0, 1)","(6, 1, 41, 3, 0, 1)","(9, 2, 33, 3, 0, 0)","(9, 2, 36, 3, 0, 0)","(9, 3, 51, 3, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 27, 3, 0, 0)","(4, 7, 26, 1, 0, 1)",,,,,,
1,4,3,3,2,0,4,4,0,0,2,1,,,,,,
2,8.144788911567092,10.210531214567323,-0.0,12.02238713500506,-3.9994076537857666,5.0,20.903350555024772,-3.2129607083276532,-2.1006106059839054,17.94793386934152,6.19163676683802,,,,,,
0,"(6, 0, 85, 3, 0, 1)","(6, 1, 39, 3, 0, 0)","(9, 2, 62, 1, 0, 0)","(4, 4, 46, 3, 0, 0)","(9, 8, 43, 3, 0, 0)","(9, 8, 40, 3, 1, 1)","(8, 9, 68, 1, 1, 1)","(9, 10, 16, 3, 0, 1)",,,,,,,,,
1,3,1,3,0,4,4,2,3,,,,,,,,,
2,10.986363606543451,19.33038750965771,17.570426613067966,3.464264044777,14.709875984367006,12.717793258725155,1.3918380148870402,13.549346542901755,,,,,,,,,
0,"(7, 1, 30, 3, 0, 0)","(7, 2, 30, 3, 0, 0)","(6, 3, 49, 2, 0, 0)","(5, 4, 48, 3, 0, 0)","(9, 7, 53, 3, 1, 1)","(9, 7, 45, 3, 0, 1)","(8, 8, 26, 2, 0, 0)","(8, 8, 53, 3, 0, 1)","(7, 9, 60, 3, 1, 2)","(9, 10, 65, 1, 0, 0)",,,,,,,
1,4,3,4,1,1,4,4,2,2,0,,,,,,,
2,-0.0,39.57733043277396,12.479211605774132,-3.5133932884518666,7.137925461079824,28.31818269143713,10.893666001500735,4.564422908801241,19.659116668935077,35.872027104968545,,,,,,,
0,"(7, 1, 67, 2, 0, 0)","(9, 3, 86, 3, 0, 0)","(9, 3, 75, 3, 0, 0)","(4, 6, 75, 3, 0, 1)",,,,,,,,,,,,,
1,0,0,3,1,,,,,,,,,,,,,
2,-10.76828841395655,11.527949827521427,11.268703714806378,-4.095274797339707,,,,,,,,,,,,,
0,"(7, 1, 87, 3, 0, 0)","(7, 2, 87, 3, 1, 0)","(6, 3, 85, 3, 0, 0)","(9, 5, 86, 3, 0, 1)","(4, 7, 77, 3, 1, 1)","(9, 8, 44, 3, 0, 1)","(9, 9, 16, 3, 1, 2)","(9, 10, 13, 3, 0, 1)",,,,,,,,,
1,1,4,1,3,2,2,1,2,,,,,,,,,
2,-0.0,16.1241802538918,0.9547091015534725,23.844529059286845,-10.1707803411136,15.184686558458495,5.306237116825319,18.701209222215763,,,,,,,,,
0,"(6, 0, 50, 3, 0, 0)","(9, 3, 53, 3, 0, 1)","(9, 3, 39, 3, 0, 0)","(4, 5, 42, 3, 1, 0)","(4, 6, 42, 3, 1, 0)","(4, 7, 77, 3, 1, 0)","(9, 10, 21, 1, 0, 1)","(9, 10, 77, 3, 0, 1)",,,,,,,,,
1,0,4,3,3,0,1,4,1,,,,,,,,,
2,7.867221793632531,19.76699334971022,3.8390367441671382,-0.0,7.453306559391643,0.05065059558758733,13.169480973720486,24.549761717336597,,,,,,,,,
0,"(6, 0, 53, 3, 0, 0)","(9, 1, 21, 3, 1, 1)","(9, 2, 73, 3, 1, 0)","(7, 4, 42, 3, 1, 1)","(9, 5, 42, 3, 1, 0)","(4, 7, 41, 3, 0, 0)","(9, 8, 53, 3, 0, 0)","(9, 8, 52, 3, 0, 1)","(8, 10, 26, 3, 0, 1)",,,,,,,,
1,0,4,3,2,2,2,2,0,1,,,,,,,,
2,15.154197004804395,-0.0,40.20646253974584,-6.09798646256022,23.591199795804478,-7.342607317190806,15.588982842605326,31.147089789090074,11.557382985079549,,,,,,,,
0,"(6, 0, 18, 3, 0, 0)","(9, 2, 14, 3, 0, 0)","(9, 2, 14, 3, 0, 0)","(9, 3, 36, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 5, 88, 3, 0, 0)","(4, 8, 51, 3, 0, 1)","(8, 10, 52, 3, 0, 1)",,,,,,,,,
1,2,1,1,2,1,3,1,4,,,,,,,,,
2,-5.9875496631325795,7.463237634846924,25.117493538700217,-2.6659573134924193,13.964398836388362,35.97165031982993,15.915542328025811,24.051506210963616,,,,,,,,,
0,"(7, 1, 7, 3, 0, 0)","(7, 2, 7, 2, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 7, 16, 3, 1, 1)","(9, 8, 14, 3, 0, 0)","(9, 8, 12, 3, 0, 1)","(9, 8, 16, 3, 0, 1)","(8, 9, 36, 3, 0, 2)","(8, 9, 26, 3, 0, 0)",,,,,,
1,3,0,4,1,3,2,1,4,4,0,1,,,,,,
2,-0.0,-8.627993640361117,-0.0,-0.0,17.074389060873838,-4.64907680940187,16.156566225326564,6.919840187644173,14.664713468236517,12.421011558783954,44.31857105666983,,,,,,
0,"(6, 1, 41, 3, 0, 1)","(6, 1, 53, 3, 0, 0)","(6, 1, 48, 3, 0, 1)","(9, 3, 44, 3, 0, 0)",,,,,,,,,,,,,
1,0,3,2,1,,,,,,,,,,,,,
2,3.0300508777258135,6.759200566638411,-1.6340975038932264,-2.4217609438580654,,,,,,,,,,,,,
0,"(6, 0, 16, 3, 0, 1)","(9, 1, 50, 3, 0, 0)","(4, 4, 49, 3, 0, 0)","(9, 5, 49, 2, 0, 1)","(9, 6, 18, 3, 0, 0)","(9, 7, 14, 3, 1, 0)","(9, 7, 21, 3, 1, 0)","(8, 8, 40, 3, 1, 1)",,,,,,,,,
1,1,3,0,0,0,0,0,3,,,,,,,,,
2,13.270232127092601,23.102916672606018,-2.3689663805838475,3.7958368878695157,-0.9773079788712753,27.169693286123763,18.900367175563254,37.798864446984645,,,,,,,,,
0,"(7, 0, 77, 3, 1, 1)","(9, 2, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,
1,0,4,4,,,,,,,,,,,,,,
2,-6.340597671704844,-0.0,-0.0,,,,,,,,,,,,,,
0,"(6, 0, 23, 3, 0, 0)","(9, 2, 36, 3, 0, 0)","(9, 3, 52, 3, 0, 0)","(8, 5, 15, 3, 0, 0)","(8, 6, 17, 3, 1, 0)","(7, 7, 71, 3, 0, 0)",,,,,,,,,,,
1,2,1,1,2,4,3,,,,,,,,,,,
2,19.73175887649606,8.791407258649246,44.69363091495636,6.824506554202817,17.15331072672206,15.214826181513153,,,,,,,,,,,
0,"(6, 0, 27, 2, 0, 0)","(6, 1, 26, 3, 0, 0)","(9, 3, 50, 3, 0, 0)","(3, 6, 43, 3, 1, 0)","(3, 7, 43, 3, 1, 0)","(9, 7, 43, 3, 0, 0)","(9, 8, 12, 3, 0, 1)","(8, 9, 40, 3, 0, 2)","(4, 10, 53, 3, 0, 1)","(4, 11, 44, 3, 0, 1)",,,,,,,
1,3,0,3,3,0,1,4,3,3,3,,,,,,,
2,8.918266583136997,-3.0971436775246453,43.88487367192089,-0.0,-9.193950052751724,30.52532152218314,27.145414251122947,23.617287141995128,17.925344461677206,21.328752365078117,,,,,,,
0,"(7, 1, 55, 3, 0, 0)","(4, 2, 34, 3, 0, 0)","(4, 2, 62, 3, 0, 0)","(9, 5, 34, 3, 0, 0)","(9, 6, 34, 3, 0, 0)","(9, 6, 60, 3, 0, 1)","(4, 9, 40, 3, 1, 2)",,,,,,,,,,
1,2,3,2,1,4,3,3,,,,,,,,,,
2,-0.8085205804560593,22.37292763437532,-21.010491102595964,-0.0,13.198909790887093,25.135640262186147,11.669623760200803,,,,,,,,,,
0,"(6, 0, 39, 3, 1, 0)","(6, 1, 36, 3, 0, 0)","(9, 2, 62, 2, 0, 0)","(4, 5, 35, 2, 0, 0)","(4, 5, 53, 2, 0, 1)","(9, 8, 52, 3, 0, 0)","(9, 8, 51, 3, 0, 1)","(9, 9, 73, 3, 1, 1)","(8, 10, 14, 3, 0, 1)",,,,,,,,
1,3,2,3,3,0,0,4,2,4,,,,,,,,
2,16.719966015877393,14.576966815260162,5.162572086977561,14.894988373801072,-11.744831220022956,9.112933616859124,22.853146780078283,19.59153671881446,25.285077577951505,,,,,,,,
0,"(7, 1, 23, 3, 0, 0)","(9, 3, 74, 3, 0, 0)","(9, 4, 74, 3, 0, 0)","(4, 6, 71, 3, 0, 0)","(9, 8, 77, 3, 1, 1)","(8, 8, 60, 2, 0, 1)","(4, 9, 41, 3, 1, 1)",,,,,,,,,,
1,0,1,2,2,1,3,0,,,,,,,,,,
2,-8.883298525250616,-0.0,16.39973648812396,-5.130353107937037,4.515257678954193,24.253761563813452,10.074847527439257,,,,,,,,,,
0,"(7, 1, 9, 1, 0, 0)","(9, 3, 27, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(9, 7, 41, 3, 1, 0)","(9, 7, 17, 3, 1, 1)","(9, 8, 77, 3, 0, 1)","(9, 8, 77, 3, 1, 2)","(3, 10, 17, 3, 0, 1)",,,,,,,,,
1,0,3,1,4,4,2,3,3,,,,,,,,,
2,-1.0011580722763664,28.610428068063765,-2.6538030364296072,12.15500448921167,16.200089923015934,0.7878361833370172,37.31363260097734,23.023787720260817,,,,,,,,,
0,"(7, 0, 71, 3, 0, 0)","(9, 1, 40, 3, 0, 1)","(9, 2, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(9, 4, 16, 3, 1, 0)","(4, 5, 51, 2, 0, 0)","(9, 7, 14, 3, 1, 0)","(9, 7, 40, 3, 1, 1)","(4, 10, 13, 3, 0, 1)","(4, 10, 77, 3, 0, 1)",,,,,,
1,2,2,4,4,0,3,2,4,3,3,3,,,,,,
